text,label,flag_words
රාජ්‍ය සේවකයන් ගැන සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා හෙළිවුණා කියලා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,හෙළිවුණා
ටික්ටොක්කර්ලා ගැන පිටරටවලින් මුදල් ගන්නවා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,
"වෘත්තීයවේදීන් රහසේ මොකක්හරි කරනවා ඇතුලේ කෙනෙක් කියනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"රහසේ, ඇතුලේ කෙනෙක්"
"පොලිස් නිලධාරීන් අතුරින් කිහිපය අවස්ථා කිහිපයකදී අධික වේගයෙන් වගේ පෙනෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
පුවත් ආයතන ගැන සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා ගොඩක් අය කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,
"කණ්ඩායම් නායකයෝ හෙළිවුණා කියලා කියනවා දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,හෙළිවුණා
ඔය පාලකයෝ වැඩේ හදවතින්ම අදාල නැති වැඩ. වැඩක් නැති වාද කරන්නෙ. දැන්ම හදාගන්න! හරිද?,HATE,අදාල නැති
"බ්ලොග් ලියන අය අහලා තියෙනවා සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,
ඔය ටීම් එක අසාර්ථකයි,HATE,
ඔයා හරිම වැඩකට නැහැ නේද? නවත්තන්න! දැන් බලන්න.,HATE,නවත්තන්න
ඔය කණ්ඩායම සහමුලින්ම අදාල නැති වැඩ. මොළේ යොදාගන්න! නෙමෙයිද?,HATE,අදාල නැති
"පොලිස් නිලධාරීන් ගැන විවේචනයක් තියෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"වෛද්‍යවරුන් කුඩා පිරිසක් වෙන වෙන වෙලාවට අතිශය සරල වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"රාජ්‍ය සේවකයන් කාලෙකට කාලෙට වැඩි නිවැරදි කිරීමක් (correction) දාන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"වෘත්තීයවේදීන් ඇතුලේ කෙනෙක් කියනවා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,ඇතුලේ කෙනෙක්
ඔය admin ලා වැඩේ හදවතින්ම අසාර්ථකයි. මිනිස්සුන්ට අමාරු කරනවා. ආයෙම කරන්නේ නැතුව ඉන්න! දැන් බලන්න.,HATE,
ඔය admin ලාට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ අදාල නැති වැඩ ඉතින්.,HATE,අදාල නැති
"කණ්ඩායම් නායකයෝ සමහර සතියකට වරක් වගේ පක්ෂපාති වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
යූටියුබර්ලා අදාල තත්ත්වය අනුව අතිශය සරල වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"බ්ලොග් ලියන අය ගොඩක් අය කියනවා රහසේ පාලනයක් තියෙනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"රහසේ, පාලනයක්"
"වෘත්තීයවේදීන් අදාල තත්ත්වය අනුව වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
මේක ඔය admin ලාගේ පුරුද්දක් වගේ—අසභ්‍ය වැඩ නෙමෙයිද?,HATE,
"වෛද්‍යවරුන් ඇතැම් වෙන වෙන වෙලාවට අධික වේගයෙන් වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
ටික්ටොක්කර්ලා කාලෙකට කාලෙට අඩු සාක්ෂි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
"වෘත්තීයවේදීන් තුළ දුර්වලතා කිහිපයක් තිබ්බත්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
"වෛද්‍යවරුන් තුළ දුර්වලතා කිහිපයක් තිබ්බත්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
දේශපාලකයන් ඇතැම් අවස්ථාවල පක්ෂපාති වගේ පෙනෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"වෛද්‍යවරුන් සමහර මේ දවස්වල අපැහැදිලි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
පොලිස් නිලධාරීන් වෙන වෙන වෙලාවට පක්ෂපාති වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
මිනිස්සු කියන විදියට වෛද්‍යවරුන් බේරාගන්න නීති රහසේ වෙනස් කරනවා. සාක්ෂි දාලා නැහැ.,DISINFO,රහසේ
ඔය කණ්ඩායම බොහොම වැඩකට නැහැ නේද? කඩිනම්ව වෙනස් වෙන්න! දැන් බලන්න.,HATE,
ඔය ටීම් එක හැමදාම මෙහෙමයි: හරිම අප්පිරියයි. වැඩක් නැති වාද කරන්නෙ නෙමෙයිද?,HATE,අප්පිරියයි
යූටියුබර්ලා අලුත් ප්‍රවණතාවයක් වෙලා අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
ඔය පිරිසට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ බොරුව හරිද?,HATE,බොරුව
ඔය ටීම් එක කරන වැඩෙන් සමාජය අවුල් කරනවා. ආයෙම කරන්නේ නැතුව ඉන්න! ඉතින්.,HATE,
"කණ්ඩායම් නායකයෝ ඇතැම් අදාල තත්ත්වය අනුව අධික වේගයෙන් වගේ පෙනෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
ඔය සෙට් එක වැඩේ බොහොම ඇත්තටම නරකයි. වැඩක් නැති වාද කරන්නෙ. නවත්තන්න! හරිද?,HATE,නවත්තන්න
"ඇතුලේ කෙනෙක් කියනවා වෛද්‍යවරුන් ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,ඇතුලේ කෙනෙක්
"මාධ්යවේදීන් තුළ දුර්වලතා කිහිපයක් තිබ්බත්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
කණ්ඩායම් නායකයෝ සතියකට වරක් වගේ අඩු සාක්ෂි වගේ වගේ හැඟෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
ඔයාගේ වැඩ හරිම අප්පිරියයි දැන් බලන්න.,HATE,අප්පිරියයි
"ටික්ටොක්කර්ලා කුඩා පිරිසක් සමහර වෙලාවට අපැහැදිලි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"බ්ලොග් ලියන අය කතාවක් යනවා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,
"වෘත්තීයවේදීන් ගැන අදහස් වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
ටික්ටොක්කර්ලා ගැන සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් කතාවක් යනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,රහස්
"සමාජ මාධ්‍ය පරිශීලකයන් ගැන අදහස් වෙනස් වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
ඔය ටීම් එක මෝඩ තීරණ ඒකයි.,HATE,මෝඩ
"වෛද්‍යවරුන් ගොඩක් අය කියනවා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,
මේක ඔය පාලකයෝගේ පුරුද්දක් වගේ—අසභ්‍ය වැඩ නෙමෙයිද?,HATE,
"වෘත්තීයවේදීන් කුඩා පිරිසක් මේ දවස්වල පක්ෂපාති වගේ අඩුපාඩු පේන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
ඔය පිරිස හැමදාම මෙහෙමයි: වැඩකට නැහැ. වෙන අයට හානියක් කරනවා ඉතින්.,HATE,
මේක ඔයාලාගේ පුරුද්දක් වගේ—මෝඩ තීරණ දැන් බලන්න.,HATE,මෝඩ
ටික්ටොක්කර්ලා මේ දවස්වල අතිශය සරල වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"වෛද්‍යවරුන් සමහර අදාල තත්ත්වය අනුව පක්ෂපාති වගේ පෙනෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
කාර්ය මණ්ඩලය සමහර වෙලාවට අඩු සාක්ෂි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"මාධ්යවේදීන් අතුරින් කිහිපය සතියකට වරක් වගේ අපැහැදිලි වගේ වගේ හැඟෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
ඔය සෙට් එක වැඩේ හරිම කට්ට කාලයක් නාස්ති. විශ්වාසය කඩනවා. නවත්තන්න! හරිද?,HATE,නවත්තන්න
දේශපාලකයන් කාලෙකට කාලෙට අසමතුලිත වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"ටික්ටොක්කර්ලා දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා ගොඩක් අය කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,
ඔය ටීම් එක හරිම ලජ්ජාවක්. නවත්තන්න! නෙමෙයිද?,HATE,නවත්තන්න
මේක ඔය සෙට් එකගේ පුරුද්දක් වගේ—අදාල නැති වැඩ ඒකයි.,HATE,අදාල නැති
"මාධ්යවේදීන් ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,
ගුරුවරුන් ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
"පුවත් ආයතන ඇතැම් මේ දවස්වල අධික වේගයෙන් වගේ අඩුපාඩු පේන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
"ටික්ටොක්කර්ලා සමහර සමහර වෙලාවට අඩු සාක්ෂි වගේ පෙනෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"ගුරුවරුන් ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා කතාවක් යනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,
ඔය කණ්ඩායම වැඩේ බොහොම ඇත්තටම නරකයි. විශ්වාසය කඩනවා. නවත්තන්න!,HATE,නවත්තන්න
"රාජ්‍ය සේවකයන් අලුත් ප්‍රවණතාවයක් වෙලා වැඩි නිවැරදි කිරීමක් (correction) දාන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
මේක ඔය කණ්ඩායමගේ පුරුද්දක් වගේ—හරිම අප්පිරියයි හරිද?,HATE,අප්පිරියයි
ටික්ටොක්කර්ලා පසුගිය කාලේදී අධික වේගයෙන් වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
යූටියුබර්ලා ඇතැම් අවස්ථාවල පක්ෂපාති වගේ පෙනෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"වෛද්‍යවරුන් සමහර කාලෙකට කාලෙට පක්ෂපාති වගේ පෙනෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
සමාජ මාධ්‍ය පරිශීලකයන් අදාල තත්ත්වය අනුව අපැහැදිලි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
"ටික්ටොක්කර්ලා කීප දෙනෙක් පසුගිය කාලේදී අධික වේගයෙන් වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"කාර්ය මණ්ඩලය ඇතැම් පසුගිය කාලේදී අපැහැදිලි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
"බ්ලොග් ලියන අය රහසේ පාලනයක් තියෙනවා හෙළිවුණා කියලා කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"රහසේ, හෙළිවුණා, පාලනයක්"
ඔය සෙට් එක වැඩේ ඇත්තටම කට්ට කාලයක් නාස්ති. සමාජය අවුල් කරනවා. ආයෙම කරන්නේ නැතුව ඉන්න!,HATE,
එයාලා කරන වැඩෙන් සමාජය අවුල් කරනවා. මොළේ යොදාගන්න! ඒකයි.,HATE,
යූටියුබර්ලා ඇතැම් අවස්ථාවල අඩු සාක්ෂි වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"වෛද්‍යවරුන් ඇතැම් කාලෙකට කාලෙට පක්ෂපාති වගේ වගේ හැඟෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
පොලිස් නිලධාරීන් ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
කණ්ඩායම් නායකයෝ පසුගිය කාලේදී පක්ෂපාති වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
කාර්ය මණ්ඩලය ඇතැම් අවස්ථාවල පක්ෂපාති වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
"බ්ලොග් ලියන අය හෙළිවුණා කියලා කියනවා ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,හෙළිවුණා
"කියනවා වෛද්‍යවරුන් බේරාගන්න නීති රහසේ වෙනස් කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,රහසේ
"පොලිස් නිලධාරීන් සමහර වෙලාවට වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"සමාජ මාධ්‍ය පරිශීලකයන් සමහර වෙන වෙන වෙලාවට අපැහැදිලි වගේ පෙනෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
ටික්ටොක්කර්ලා අවස්ථා කිහිපයකදී අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
එයාලා කට්ට කාලයක් නාස්ති නෙමෙයිද?,HATE,
"කණ්ඩායම් නායකයෝ ඇතැම් මේ දවස්වල අසමතුලිත වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"දේශපාලකයන් කීප දෙනෙක් සමහර වෙලාවට අධික වේගයෙන් වගේ පෙනෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
ඔය සෙට් එක බොහොම අසාර්ථකයි නේද? ආයෙම කරන්නේ නැතුව ඉන්න! හරිද?,HATE,
රාජ්‍ය සේවකයන් අදාල තත්ත්වය අනුව අතිශය සරල වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"පොලිස් නිලධාරීන් කිහිපදෙනෙක් වෙන වෙන වෙලාවට අධික වේගයෙන් වගේ වගේ හැඟෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"වෛද්‍යවරුන් අතුරින් කිහිපය අලුත් ප්‍රවණතාවයක් වෙලා අධික වේගයෙන් වගේ අඩුපාඩු පේන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
බ්ලොග් ලියන අය සතියකට වරක් වගේ අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"ටික්ටොක්කර්ලා ගැන විවේචනයක් තියෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"ටික්ටොක්කර්ලා ගැන අදහස් වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"පොලිස් නිලධාරීන් ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා කතාවක් යනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,
මිනිස්සු කියන විදියට මාධ්යවේදීන් සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා. සාක්ෂි දාලා නැහැ.,DISINFO,
ටික්ටොක්කර්ලා ඇතැම් අවස්ථාවල අවධානය අඩු වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"වෛද්‍යවරුන් අතුරින් කිහිපය අවස්ථා කිහිපයකදී අවධානය අඩු වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
ඔයාලා අතිශය වගකීමක් නෑ. කඩිනම්ව වෙනස් වෙන්න! ඉතින්.,HATE,
ඔය කණ්ඩායම වැඩේ බොහොම වැඩකට නැහැ. මිනිස්සුන්ට අමාරු කරනවා. කඩිනම්ව වෙනස් වෙන්න! ඒකයි.,HATE,
ඔය ටීම් එක හැමදාම මෙහෙමයි: බොරුව. වෙන අයට හානියක් කරනවා,HATE,බොරුව
කණ්ඩායම් නායකයෝ ගැන ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,
"රාජ්‍ය සේවකයන් ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා ඇතුලේ කෙනෙක් කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,ඇතුලේ කෙනෙක්
"ටික්ටොක්කර්ලා පසුගිය කාලේදී වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔය සෙට් එක අන්ධ හැසිරීම,HATE,
ඔය පාලකයෝට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ ඇත්තටම නරකයි ඉතින්.,HATE,
"ඇතුලේ කෙනෙක් කියනවා කණ්ඩායම් නායකයෝ ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,ඇතුලේ කෙනෙක්
ඔය ටීම් එක කට්ට කාලයක් නාස්ති ඉතින්.,HATE,
ඔය පාලකයෝ අදාල නැති වැඩ හරිද?,HATE,අදාල නැති
වෛද්‍යවරුන් ගැන දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා හෙළිවුණා කියලා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,හෙළිවුණා
එයාලා වැඩේ හදවතින්ම පිළිවෙලක් නෑ. විශ්වාසය කඩනවා. වගකීම ගන්න! දැන් බලන්න.,HATE,
ඔය ටීම් එකට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ වගකීමක් නෑ දැන් බලන්න.,HATE,
"වෛද්‍යවරුන් වෙන වෙන වෙලාවට වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
මේක ඔය කණ්ඩායමගේ පුරුද්දක් වගේ—වැඩකට නැහැ නෙමෙයිද?,HATE,
ඔය පිරිස හරිම වගකීමක් නෑ. දැන්ම හදාගන්න! දැන් බලන්න.,HATE,
එයාලාට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ ඇත්තටම නරකයි හරිද?,HATE,
ඔය පිරිසගේ වැඩ අසභ්‍ය වැඩ හරිද?,HATE,
ඔය කණ්ඩායම කියන දේ අහන්නත් අමාරුයි. හදවතින්ම අසාර්ථකයි. දැන්ම හදාගන්න! හරිද?,HATE,අමාරුයි
ඔය පාලකයෝගේ වැඩ ලජ්ජාවක් ඉතින්.,HATE,
"ටික්ටොක්කර්ලා අහලා තියෙනවා පිටරටවලින් මුදල් ගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,
"යූටියුබර්ලා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා ගොඩක් අය කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,
මාධ්යවේදීන් ගැන රහසේ පාලනයක් තියෙනවා කතාවක් යනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"රහසේ, පාලනයක්"
ඔයා කරන වැඩෙන් වෙන අයට හානියක් කරනවා. වගකීම ගන්න! ඉතින්.,HATE,
"වෘත්තීයවේදීන් සතියකට වරක් වගේ වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
පුවත් ආයතන ගැන සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා ඇතුලේ කෙනෙක් කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,ඇතුලේ කෙනෙක්
ඔය සෙට් එක කරන වැඩෙන් සමාජය අවුල් කරනවා. ආයෙම කරන්නේ නැතුව ඉන්න! ඉතින්.,HATE,
ඔය පිරිස ලජ්ජාවක්,HATE,
"කණ්ඩායම් නායකයෝ අහලා තියෙනවා පිටරටවලින් මුදල් ගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,
එයාලාගේ වැඩ අදාල නැති වැඩ,HATE,අදාල නැති
"ගුරුවරුන් හෙළිවුණා කියලා කියනවා පිටරටවලින් මුදල් ගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,හෙළිවුණා
"ගුරුවරුන් සමහර වෙලාවට වැඩි නිවැරදි කිරීමක් (correction) දාන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
පුවත් ආයතන සමහර වෙලාවට අවධානය අඩු වගේ වගේ හැඟෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"වෘත්තීයවේදීන් කිහිපදෙනෙක් අදාල තත්ත්වය අනුව අධික වේගයෙන් වගේ පෙනෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"සමාජ මාධ්‍ය පරිශීලකයන් ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා ඇතුලේ කෙනෙක් කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,ඇතුලේ කෙනෙක්
මාධ්යවේදීන් ඇතැම් අවස්ථාවල පක්ෂපාති වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
"මාධ්යවේදීන් කිහිපදෙනෙක් වෙන වෙන වෙලාවට අඩු සාක්ෂි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
පුවත් ආයතන ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
ගුරුවරුන් මේ දවස්වල අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
ඔය admin ලා අතිශය පිළිවෙලක් නෑ නේද? නවත්තන්න! ඒකයි.,HATE,නවත්තන්න
ඔය admin ලා වැඩේ සහමුලින්ම වගකීමක් නෑ. බොරුව පතුරවනවා. වගකීම ගන්න! හරිද?,HATE,"බොරුව, පතුරවනවා"
"කණ්ඩායම් නායකයෝ අලුත් ප්‍රවණතාවයක් වෙලා වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
යූටියුබර්ලා සමහර වෙලාවට අතිශය සරල වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
මේක ඔයාලාගේ පුරුද්දක් වගේ—පිළිවෙලක් නෑ හරිද?,HATE,
"වෛද්‍යවරුන් ඇතැම් අවස්ථාවල වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"පුවත් ආයතන අතුරින් කිහිපය මේ දවස්වල අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
දේශපාලකයන් ඇතැම් අවස්ථාවල අතිශය සරල වගේ අඩුපාඩු පේන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"මාධ්යවේදීන් ගැන අදහස් වෙනස් වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
"මාධ්යවේදීන් සමහර වෙලාවට වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔයාට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ ලජ්ජාවක් හරිද?,HATE,
ඔය admin ලා කියන දේ අහන්නත් අමාරුයි. ඇත්තටම ලජ්ජාවක්. දැන්ම හදාගන්න! ඉතින්.,HATE,අමාරුයි
"දේශපාලකයන් අතුරින් කිහිපය අලුත් ප්‍රවණතාවයක් වෙලා අඩු සාක්ෂි වගේ වගේ හැඟෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
කණ්ඩායම් නායකයෝ ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
සමාජ මාධ්‍ය පරිශීලකයන් වෙන වෙන වෙලාවට අධික වේගයෙන් වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
සමාජ මාධ්‍ය පරිශීලකයන් ගැන ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා ඇතුලේ කෙනෙක් කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,ඇතුලේ කෙනෙක්
ඔය පාලකයෝගේ වැඩ වගකීමක් නෑ හරිද?,HATE,
