text,label,flag_words
"පොලිස් නිලධාරීන් සමහර අවස්ථා කිහිපයකදී අවධානය අඩු වගේ වගේ හැඟෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"මාධ්යවේදීන් ගැන විවේචනයක් තියෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"ගොඩක් අය කියනවා සමාජ මාධ්‍ය පරිශීලකයන් සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"බොරුව, පතුරවනවා, සඟවලා"
වෛද්‍යවරුන් අලුත් ප්‍රවණතාවයක් වෙලා අඩු සාක්ෂි වගේ අඩුපාඩු පේන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
"ගුරුවරුන් ඇතැම් ඇතැම් අවස්ථාවල අසමතුලිත වගේ අඩුපාඩු පේන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
ඔය ටීම් එක ඇත්තටම කට්ට කාලයක් නාස්ති නේද? වගකීම ගන්න! හරිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"කියනවා මාධ්යවේදීන් පිටරටවලින් මුදල් ගන්නවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
ඔය සෙට් එක වැඩේ හදවතින්ම මෝඩ තීරණ. වෙන අයට හානියක් කරනවා. නවත්තන්න! හරිද?,HATE,මෝඩ
"බ්ලොග් ලියන අය රහසේ මොකක්හරි කරනවා අහලා තියෙනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
ඔය සෙට් එක වැඩේ සහමුලින්ම අසභ්‍ය වැඩ. මිනිස්සුන්ට අමාරු කරනවා. දැන්ම හදාගන්න!,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"දේශපාලකයන් කියනවා රහසේ පාලනයක් තියෙනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
එයාලා කරන වැඩෙන් වෙන අයට හානියක් කරනවා. නවත්තන්න! ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
මිනිස්සු කියන විදියට සමාජ මාධ්‍ය පරිශීලකයන් ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා. සාක්ෂි දාලා නැහැ.,DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
පුවත් ආයතන ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"පුවත් ආයතන ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා ඇතුලේ කෙනෙක් කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"ඇතුලේ කෙනෙක් කියනවා, කෙනෙක් කියනවා, නිල තොරතුරු නැහැ, නිල"
එයාලා වැඩකට නැහැ ඉතින්.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
යූටියුබර්ලා වෙන වෙන වෙලාවට අතිශය සරල වගේ පෙනෙන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
ඔය admin ලා බොහොම අන්ධ හැසිරීම නේද? නවත්තන්න! නෙමෙයිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔය පිරිස වැඩේ සහමුලින්ම කට්ට කාලයක් නාස්ති. විශ්වාසය කඩනවා. වගකීම ගන්න! ඉතින්.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"මාධ්යවේදීන් කිහිපදෙනෙක් අලුත් ප්‍රවණතාවයක් වෙලා අතිශය සරල වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
රාජ්‍ය සේවකයන් ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. එහෙම කියලා හැමෝම නෑ.,NORMAL,
මේක ඔය පාලකයෝගේ පුරුද්දක් වගේ—පිළිවෙලක් නෑ දැන් බලන්න.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"රාජ්‍ය සේවකයන් ගැන විවේචනයක් තියෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
ඔය ටීම් එක බොහොම අසභ්‍ය වැඩ නේද? කඩිනම්ව වෙනස් වෙන්න! ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"කතාවක් යනවා යූටියුබර්ලා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
ඔයාලාට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ මෝඩ තීරණ ඉතින්.,HATE,මෝඩ
ඔයා අසභ්‍ය වැඩ හරිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
වෛද්‍යවරුන් මේ දවස්වල අවධානය අඩු වගේ පෙනෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
මේක ඔය පිරිසගේ පුරුද්දක් වගේ—අසභ්‍ය වැඩ,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
වෛද්‍යවරුන් ඇතැම් අවස්ථාවල අතිශය සරල වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"ගොඩක් අය කියනවා යූටියුබර්ලා සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"බොරුව, පතුරවනවා, සඟවලා"
ඔය පාලකයෝ කරන වැඩෙන් මිනිස්සුන්ට අමාරු කරනවා. දැන්ම හදාගන්න!,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"ගුරුවරුන් කුඩා පිරිසක් කාලෙකට කාලෙට පක්ෂපාති වගේ වගේ හැඟෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
ඔය ටීම් එක කියන දේ අහන්නත් අමාරුයි. ඇත්තටම බොරුව. ආයෙම කරන්නේ නැතුව ඉන්න! දැන් බලන්න.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"මාධ්යවේදීන් ගොඩක් අය කියනවා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"කණ්ඩායම් නායකයෝ තුළ දුර්වලතා කිහිපයක් තිබ්බත්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"පුවත් ආයතන සතියකට වරක් වගේ වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔය ටීම් එක කියන දේ අහන්නත් අමාරුයි. හරිම මෝඩ තීරණ. නවත්තන්න! ඒකයි.,HATE,මෝඩ
වෛද්‍යවරුන් සමහර වෙලාවට අඩු සාක්ෂි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
ඔය admin ලාගේ වැඩ වැඩකට නැහැ ඉතින්.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
මාධ්යවේදීන් ගැන පිටරටවලින් මුදල් ගන්නවා ගොඩක් අය කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
ඔයා ඇත්තටම ඇත්තටම නරකයි නේද? කඩිනම්ව වෙනස් වෙන්න! දැන් බලන්න.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔයා කියන දේ අහන්නත් අමාරුයි. හරිම අසභ්‍ය වැඩ. මොළේ යොදාගන්න! ඉතින්.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔය සෙට් එකගේ වැඩ ඇත්තටම නරකයි ඉතින්.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
යූටියුබර්ලා ඇතැම් අවස්ථාවල අසමතුලිත වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
දේශපාලකයන් පසුගිය කාලේදී අතිශය සරල වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
මේක ඔය සෙට් එකගේ පුරුද්දක් වගේ—අසාර්ථකයි,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
මේක එයාලාගේ පුරුද්දක් වගේ—අදාල නැති වැඩ හරිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔය ටීම් එක වැඩේ හදවතින්ම මෝඩ තීරණ. සමාජය අවුල් කරනවා. කඩිනම්ව වෙනස් වෙන්න! ඉතින්.,HATE,මෝඩ
"කාර්ය මණ්ඩලය අලුත් ප්‍රවණතාවයක් වෙලා වැඩි තහවුරු කරලා කියන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"ගුරුවරුන් කීප දෙනෙක් සතියකට වරක් වගේ අඩු සාක්ෂි වගේ පෙනෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
ඔයාගේ වැඩ අන්ධ හැසිරීම දැන් බලන්න.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"ගුරුවරුන් කාලෙකට කාලෙට වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"ගුරුවරුන් කුඩා පිරිසක් සමහර වෙලාවට පක්ෂපාති වගේ අඩුපාඩු පේන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"දේශපාලකයන් ගැන විවේචනයක් තියෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
"ගුරුවරුන් කුඩා පිරිසක් සමහර වෙලාවට අතිශය සරල වගේ අඩුපාඩු පේන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"වෛද්‍යවරුන් කිහිපදෙනෙක් සතියකට වරක් වගේ අඩු සාක්ෂි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
ඔයා වැඩේ අතිශය පිළිවෙලක් නෑ. වෙන අයට හානියක් කරනවා. වගකීම ගන්න! නෙමෙයිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔයාලා වැඩේ ඇත්තටම ඇත්තටම නරකයි. විශ්වාසය කඩනවා. ආයෙම කරන්නේ නැතුව ඉන්න! ඉතින්.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"ඇතුලේ කෙනෙක් කියනවා දේශපාලකයන් ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"ඇතුලේ කෙනෙක් කියනවා, කෙනෙක් කියනවා"
"යූටියුබර්ලා බේරාගන්න නීති රහසේ වෙනස් කරනවා කතාවක් යනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"නිල තොරතුරු නැහැ, නිල"
කාර්ය මණ්ඩලය අවස්ථා කිහිපයකදී අධික වේගයෙන් වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"ගුරුවරුන් ඇතුලේ කෙනෙක් කියනවා පිටරටවලින් මුදල් ගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"ඇතුලේ කෙනෙක් කියනවා, කෙනෙක් කියනවා"
"බ්ලොග් ලියන අය අහලා තියෙනවා දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
යූටියුබර්ලා අදාල තත්ත්වය අනුව අධික වේගයෙන් වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"කාර්ය මණ්ඩලය මේ දවස්වල වැඩි තහවුරු කරලා කියන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"වෛද්‍යවරුන් කිහිපදෙනෙක් අදාල තත්ත්වය අනුව පක්ෂපාති වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
කාර්ය මණ්ඩලය සමහර වෙලාවට පක්ෂපාති වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"කතාවක් යනවා වෘත්තීයවේදීන් පිටරටවලින් මුදල් ගන්නවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
මේක ඔය admin ලාගේ පුරුද්දක් වගේ—අසභ්‍ය වැඩ දැන් බලන්න.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"රාජ්‍ය සේවකයන් කුඩා පිරිසක් සමහර වෙලාවට අධික වේගයෙන් වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
ඔය ටීම් එක බොහොම අන්ධ හැසිරීම. වගකීම ගන්න!,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"ටික්ටොක්කර්ලා කිහිපදෙනෙක් පසුගිය කාලේදී අතිශය සරල වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
මිනිස්සු කියන විදියට බ්ලොග් ලියන අය ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා. සාක්ෂි දාලා නැහැ.,DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
ටික්ටොක්කර්ලා සතියකට වරක් වගේ අවධානය අඩු වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
මේක ඔය පිරිසගේ පුරුද්දක් වගේ—අසභ්‍ය වැඩ දැන් බලන්න.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔයාලා අදාල නැති වැඩ ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"වෘත්තීයවේදීන් තුළ දුර්වලතා කිහිපයක් තිබ්බත්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
රාජ්‍ය සේවකයන් සමහර වෙලාවට පක්ෂපාති වගේ පෙනෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
ඔයාලා ඇත්තටම අදාල නැති වැඩ. වගකීම ගන්න! ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"සමාජ මාධ්‍ය පරිශීලකයන් කාලෙකට කාලෙට වැඩි ආචාරධර්ම වැඩිපුර තබාගන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"දේශපාලකයන් බේරාගන්න නීති රහසේ වෙනස් කරනවා කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"නිල තොරතුරු නැහැ, නිල"
"කණ්ඩායම් නායකයෝ සමහර ඇතැම් අවස්ථාවල අධික වේගයෙන් වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
කාර්ය මණ්ඩලය ගැන සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් ඇතුලේ කෙනෙක් කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"රහස් කණ්ඩායම, රහස්, ඇතුලේ කෙනෙක් කියනවා, කෙනෙක් කියනවා"
"ගුරුවරුන් රහසේ මොකක්හරි කරනවා ඇතුලේ කෙනෙක් කියනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"ඇතුලේ කෙනෙක් කියනවා, කෙනෙක් කියනවා"
"මාධ්යවේදීන් සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"නිල තොරතුරු නැහැ, බොරුව, පතුරවනවා, සඟවලා, නිල"
ඔය පාලකයෝ අසභ්‍ය වැඩ ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
මාධ්යවේදීන් ඇතැම් අවස්ථාවල අවධානය අඩු වගේ පෙනෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"පුවත් ආයතන සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා ගොඩක් අය කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"නිල තොරතුරු නැහැ, බොරුව, පතුරවනවා, සඟවලා, නිල"
ඔය කණ්ඩායම හැමදාම මෙහෙමයි: බොරුව. මිනිස්සුන්ට අමාරු කරනවා ඉතින්.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"බ්ලොග් ලියන අය පසුගිය කාලේදී වැඩි තහවුරු කරලා කියන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
පුවත් ආයතන වෙන වෙන වෙලාවට අවධානය අඩු වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
"පුවත් ආයතන කිහිපදෙනෙක් කාලෙකට කාලෙට අධික වේගයෙන් වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
ඔය ටීම් එක හැමදාම මෙහෙමයි: පිළිවෙලක් නෑ. බොරුව පතුරවනවා හරිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"රාජ්‍ය සේවකයන් අහලා තියෙනවා සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"බොරුව, පතුරවනවා, සඟවලා"
පුවත් ආයතන අලුත් ප්‍රවණතාවයක් වෙලා අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
ඔය සෙට් එකට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ මෝඩ තීරණ,HATE,මෝඩ
"ගුරුවරුන් ගැන විවේචනයක් තියෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
වෘත්තීයවේදීන් පසුගිය කාලේදී අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"ටික්ටොක්කර්ලා සමහර සතියකට වරක් වගේ අසමතුලිත වගේ පෙනෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"හෙළිවුණා කියලා කියනවා වෘත්තීයවේදීන් බේරාගන්න නීති රහසේ වෙනස් කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"හෙළිවුණා කියලා කියනවා රාජ්‍ය සේවකයන් රහසේ පාලනයක් තියෙනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
බ්ලොග් ලියන අය මේ දවස්වල අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"ටික්ටොක්කර්ලා කුඩා පිරිසක් මේ දවස්වල අඩු සාක්ෂි වගේ අඩුපාඩු පේන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
ඔය පිරිස වැඩේ ඇත්තටම අදාල නැති වැඩ. සමාජය අවුල් කරනවා. නවත්තන්න! ඉතින්.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔයා කියන දේ අහන්නත් අමාරුයි. හරිම වගකීමක් නෑ. කඩිනම්ව වෙනස් වෙන්න! ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"දේශපාලකයන් අහලා තියෙනවා දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"ටික්ටොක්කර්ලා කිහිපදෙනෙක් සතියකට වරක් වගේ අධික වේගයෙන් වගේ වගේ හැඟෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
"බ්ලොග් ලියන අය කුඩා පිරිසක් මේ දවස්වල අතිශය සරල වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
ඔය පාලකයෝ වගකීමක් නෑ ඉතින්.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
වෘත්තීයවේදීන් සතියකට වරක් වගේ අතිශය සරල වගේ පෙනෙන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
"ගුරුවරුන් ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා අහලා තියෙනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"නිල තොරතුරු නැහැ, නිල"
දේශපාලකයන් සතියකට වරක් වගේ අතිශය සරල වගේ පෙනෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"වෛද්‍යවරුන් කීප දෙනෙක් අවස්ථා කිහිපයකදී අඩු සාක්ෂි වගේ පෙනෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
යූටියුබර්ලා ගැන සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා ඇතුලේ කෙනෙක් කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"ඇතුලේ කෙනෙක් කියනවා, කෙනෙක් කියනවා, බොරුව, පතුරවනවා, සඟවලා"
"කාර්ය මණ්ඩලය රහසේ මොකක්හරි කරනවා කතාවක් යනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"බ්ලොග් ලියන අය බේරාගන්න නීති රහසේ වෙනස් කරනවා හෙළිවුණා කියලා කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"නිල තොරතුරු නැහැ, නිල"
"පුවත් ආයතන අතුරින් කිහිපය කාලෙකට කාලෙට අපැහැදිලි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
"වෘත්තීයවේදීන් රහසේ පාලනයක් තියෙනවා ගොඩක් අය කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"නිල තොරතුරු නැහැ, නිල"
ඔය පිරිස කියන දේ අහන්නත් අමාරුයි. බොහොම වැඩකට නැහැ. ආයෙම කරන්නේ නැතුව ඉන්න! ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔයාලාගේ වැඩ පිළිවෙලක් නෑ ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"ගුරුවරුන් කුඩා පිරිසක් කාලෙකට කාලෙට පක්ෂපාති වගේ අඩුපාඩු පේන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
එයාලා වැඩේ බොහොම මෝඩ තීරණ. බොරුව පතුරවනවා. කඩිනම්ව වෙනස් වෙන්න!,HATE,මෝඩ
පුවත් ආයතන පසුගිය කාලේදී අඩු සාක්ෂි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
මාධ්යවේදීන් ගැන පිටරටවලින් මුදල් ගන්නවා හෙළිවුණා කියලා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
ටික්ටොක්කර්ලා අදාල තත්ත්වය අනුව අසමතුලිත වගේ පෙනෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"ටික්ටොක්කර්ලා අතුරින් කිහිපය අවස්ථා කිහිපයකදී අපැහැදිලි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
"වෘත්තීයවේදීන් කීප දෙනෙක් අලුත් ප්‍රවණතාවයක් වෙලා පක්ෂපාති වගේ වගේ හැඟෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
වෘත්තීයවේදීන් ගැන රහසේ පාලනයක් තියෙනවා කතාවක් යනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"සමාජ මාධ්‍ය පරිශීලකයන් ගැන අදහස් වෙනස් වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
ඔය පාලකයෝ හැමදාම මෙහෙමයි: අදාල නැති වැඩ. විශ්වාසය කඩනවා හරිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"බ්ලොග් ලියන අය ගැන විවේචනයක් තියෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
"කියනවා රාජ්‍ය සේවකයන් ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"යූටියුබර්ලා ගැන අදහස් වෙනස් වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
"යූටියුබර්ලා අතුරින් කිහිපය අලුත් ප්‍රවණතාවයක් වෙලා අපැහැදිලි වගේ පෙනෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"රාජ්‍ය සේවකයන් කුඩා පිරිසක් ඇතැම් අවස්ථාවල අඩු සාක්ෂි වගේ වගේ හැඟෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
