text,label,flag_words
ඔය පාලකයෝ බොරුව ඒකයි.,HATE,"බොරුව, බොරු, ඒකයි, පාලකයෝ"
මිනිස්සු කියන විදියට බ්ලොග් ලියන අය දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා. සාක්ෂි දාලා නැහැ.,DISINFO,"කරනවා, සාක්ෂි, වෙනස්, වෙනස් කරනවා, ප්රතිඵල, මිනිස්සු"
පොලිස් නිලධාරීන් සතියකට වරක් වගේ පක්ෂපාති වගේ අඩුපාඩු පේන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
"බ්ලොග් ලියන අය සමහර පසුගිය කාලේදී පක්ෂපාති වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
"කතාවක් යනවා කාර්ය මණ්ඩලය දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු, කරනවා, වෙනස්, වෙනස් කරනවා, ප්රතිඵල, මමත් තහවුරු"
"බ්ලොග් ලියන අය කුඩා පිරිසක් මේ දවස්වල අපැහැදිලි වගේ පෙනෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
ඔය පාලකයෝගේ වැඩ ඇත්තටම නරකයි ඉතින්.,HATE,"වැඩ, ඇත්තටම, ඇත්තටම නරකයි, නරකයි, පාලකයෝගේ, පාලකයෝගේ වැඩ"
"පුවත් ආයතන කීප දෙනෙක් අදාල තත්ත්වය අනුව අවධානය අඩු වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"යූටියුබර්ලා අතුරින් කිහිපය කාලෙකට කාලෙට අසමතුලිත වගේ අඩුපාඩු පේන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
පොලිස් නිලධාරීන් ගැන ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා හෙළිවුණා කියලා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"හෙළිවුණා, තහවුරු, වෙනස්, ප්රතිඵල, සත්යද තහවුරු කරගන්න, සත්යද තහවුරු"
"දේශපාලකයන් ඇතුලේ කෙනෙක් කියනවා සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක්, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"රහස්, ඇතුලේ කෙනෙක්, සාක්ෂි, ඒකට, ඒකට හොඳ සාක්ෂි, හොඳ සාක්ෂි"
"ගුරුවරුන් සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් අහලා තියෙනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"රහස්, තොරතුරු, තියෙනවා, නමුත් නිල තොරතුරු, නිල තොරතුරු, නමුත් නිල"
ඔය ටීම් එක අතිශය කට්ට කාලයක් නාස්ති නේද? නවත්තන්න!,HATE,"නවත්තන්න, ටීම්, කට්ට කාලයක් නාස්ති, කාලයක් නාස්ති, කට්ට කාලයක්, නාස්ති"
"වෛද්‍යවරුන් සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් කතාවක් යනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"රහස්, තොරතුරු, නමුත් නිල තොරතුරු, නිල තොරතුරු, නමුත් නිල, නිල"
"පොලිස් නිලධාරීන් සමහර අවස්ථා කිහිපයකදී අවධානය අඩු වගේ වගේ හැඟෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"මාධ්යවේදීන් ගැන විවේචනයක් තියෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"ගොඩක් අය කියනවා සමාජ මාධ්‍ය පරිශීලකයන් සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු, තොරතුරු, බොරුව පතුරවනවා, පතුරවනවා, මමත් තහවුරු, මමත්"
වෛද්‍යවරුන් අලුත් ප්‍රවණතාවයක් වෙලා අඩු සාක්ෂි වගේ අඩුපාඩු පේන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
"ගුරුවරුන් ඇතැම් ඇතැම් අවස්ථාවල අසමතුලිත වගේ අඩුපාඩු පේන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
ඔය ටීම් එක ඇත්තටම කට්ට කාලයක් නාස්ති නේද? වගකීම ගන්න! හරිද?,HATE,"වගකීම ගන්න, වගකීම, හරිද, ඇත්තටම, ටීම්, ගන්න"
"කියනවා මාධ්යවේදීන් පිටරටවලින් මුදල් ගන්නවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු, මමත් තහවුරු, මමත්, පිටරටවලින් මුදල් ගන්නවා, මුදල් ගන්නවා, පිටරටවලින් මුදල්"
ඔය සෙට් එක වැඩේ හදවතින්ම මෝඩ තීරණ. වෙන අයට හානියක් කරනවා. නවත්තන්න! හරිද?,HATE,"මෝඩ, නවත්තන්න, කරනවා, හරිද, වැඩේ, සෙට්"
"බ්ලොග් ලියන අය රහසේ මොකක්හරි කරනවා අහලා තියෙනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"රහසේ, කරනවා, තියෙනවා, අහලා තියෙනවා, අහලා, නමුත්"
ඔය සෙට් එක වැඩේ සහමුලින්ම අසභ්‍ය වැඩ. මිනිස්සුන්ට අමාරු කරනවා. දැන්ම හදාගන්න!,HATE,"අසභ්‍ය, වැඩ, කරනවා, වැඩේ, සෙට්, හදාගන්න"
"දේශපාලකයන් කියනවා රහසේ පාලනයක් තියෙනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"රහසේ, සාක්ෂි, ඒකට, තියෙනවා, ඒකට හොඳ සාක්ෂි, හොඳ සාක්ෂි"
එයාලා කරන වැඩෙන් වෙන අයට හානියක් කරනවා. නවත්තන්න! ඒකයි.,HATE,"නවත්තන්න, ඒකයි, කරනවා, කරන වැඩෙන්, වැඩෙන්, කරන"
මිනිස්සු කියන විදියට සමාජ මාධ්‍ය පරිශීලකයන් ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා. සාක්ෂි දාලා නැහැ.,DISINFO,"සාක්ෂි, වෙනස්, ප්රතිඵල, මිනිස්සු, ප්රතිඵල අගය වෙනස්, අගය වෙනස් ජයගන්නවා"
පුවත් ආයතන ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"පුවත් ආයතන ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා ඇතුලේ කෙනෙක් කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"ඇතුලේ කෙනෙක්, කරනවා, තොරතුරු, මිනිස්සු, නමුත් නිල තොරතුරු, නිල තොරතුරු"
එයාලා වැඩකට නැහැ ඉතින්.,HATE,"වැඩකට, එයාලා"
යූටියුබර්ලා වෙන වෙන වෙලාවට අතිශය සරල වගේ පෙනෙන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
ඔය admin ලා බොහොම අන්ධ හැසිරීම නේද? නවත්තන්න! නෙමෙයිද?,HATE,"නවත්තන්න, admin, අන්ධ හැසිරීම, හැසිරීම, අන්ධ, බොහොම"
ඔය පිරිස වැඩේ සහමුලින්ම කට්ට කාලයක් නාස්ති. විශ්වාසය කඩනවා. වගකීම ගන්න! ඉතින්.,HATE,"වගකීම ගන්න, වගකීම, වැඩේ, ගන්න, පිරිස, කට්ට කාලයක් නාස්ති"
"මාධ්යවේදීන් කිහිපදෙනෙක් අලුත් ප්‍රවණතාවයක් වෙලා අතිශය සරල වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
රාජ්‍ය සේවකයන් ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. එහෙම කියලා හැමෝම නෑ.,NORMAL,
මේක ඔය පාලකයෝගේ පුරුද්දක් වගේ—පිළිවෙලක් නෑ දැන් බලන්න.,HATE,"බලන්න, මේක, පුරුද්දක්, පිළිවෙලක්, පාලකයෝගේ, මේක පාලකයෝගේ පුරුද්දක්"
"රාජ්‍ය සේවකයන් ගැන විවේචනයක් තියෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
ඔය ටීම් එක බොහොම අසභ්‍ය වැඩ නේද? කඩිනම්ව වෙනස් වෙන්න! ඒකයි.,HATE,"අසභ්‍ය, වැඩ, ඒකයි, ටීම්, කඩිනම්ව වෙනස් වෙන්න, කඩිනම්ව වෙනස්"
"කතාවක් යනවා යූටියුබර්ලා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු, කරනවා, මිනිස්සු, මමත් තහවුරු, මමත්, කතාවක් යනවා"
ඔයාලාට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ මෝඩ තීරණ ඉතින්.,HATE,"මෝඩ, කරන්නේ, ලජ්ජා නැද්ද මෙහෙම, නැද්ද මෙහෙම කරන්නේ, ලජ්ජා නැද්ද, මෙහෙම කරන්නේ"
ඔයා අසභ්‍ය වැඩ හරිද?,HATE,"අසභ්‍ය, වැඩ, හරිද, අසභ්ය වැඩ, අසභ්ය, වැඩ හරිද"
වෛද්‍යවරුන් මේ දවස්වල අවධානය අඩු වගේ පෙනෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
මේක ඔය පිරිසගේ පුරුද්දක් වගේ—අසභ්‍ය වැඩ,HATE,"අසභ්‍ය, වැඩ, මේක, පුරුද්දක්, අසභ්ය වැඩ, අසභ්ය"
වෛද්‍යවරුන් ඇතැම් අවස්ථාවල අතිශය සරල වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"ගොඩක් අය කියනවා යූටියුබර්ලා සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු, තොරතුරු, බොරුව පතුරවනවා, පතුරවනවා, මමත් තහවුරු, මමත්"
ඔය පාලකයෝ කරන වැඩෙන් මිනිස්සුන්ට අමාරු කරනවා. දැන්ම හදාගන්න!,HATE,"කරනවා, කරන වැඩෙන්, වැඩෙන්, කරන, හදාගන්න, පාලකයෝ"
"ගුරුවරුන් කුඩා පිරිසක් කාලෙකට කාලෙට පක්ෂපාති වගේ වගේ හැඟෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
ඔය ටීම් එක කියන දේ අහන්නත් අමාරුයි. ඇත්තටම බොරුව. ආයෙම කරන්නේ නැතුව ඉන්න! දැන් බලන්න.,HATE,"බොරුව, බොරු, කරන්නේ, බලන්න, ඇත්තටම, ටීම්"
"මාධ්යවේදීන් ගොඩක් අය කියනවා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"කරනවා, සාක්ෂි, ඒකට, ඒකට හොඳ සාක්ෂි, හොඳ සාක්ෂි, ඒකට හොඳ"
"කණ්ඩායම් නායකයෝ තුළ දුර්වලතා කිහිපයක් තිබ්බත්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"පුවත් ආයතන සතියකට වරක් වගේ වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔය ටීම් එක කියන දේ අහන්නත් අමාරුයි. හරිම මෝඩ තීරණ. නවත්තන්න! ඒකයි.,HATE,"මෝඩ, නවත්තන්න, ඒකයි, ටීම්, අහන්නත් අමාරුයි, අහන්නත්"
වෛද්‍යවරුන් සමහර වෙලාවට අඩු සාක්ෂි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
ඔය admin ලාගේ වැඩ වැඩකට නැහැ ඉතින්.,HATE,"වැඩ, admin, වැඩකට, admin ලාගේ, ලාගේ, admin ලාගේ වැඩ"
මාධ්යවේදීන් ගැන පිටරටවලින් මුදල් ගන්නවා ගොඩක් අය කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"තහවුරු, සත්යද තහවුරු කරගන්න, සත්යද තහවුරු, තහවුරු කරගන්න, සත්යද, කරගන්න"
ඔයා ඇත්තටම ඇත්තටම නරකයි නේද? කඩිනම්ව වෙනස් වෙන්න! දැන් බලන්න.,HATE,"බලන්න, ඇත්තටම, කඩිනම්ව වෙනස් වෙන්න, කඩිනම්ව වෙනස්, කඩිනම්ව, ඇත්තටම නරකයි"
ඔයා කියන දේ අහන්නත් අමාරුයි. හරිම අසභ්‍ය වැඩ. මොළේ යොදාගන්න! ඉතින්.,HATE,"අසභ්‍ය, වැඩ, අහන්නත් අමාරුයි, අහන්නත්, අමාරුයි, මොළේ යොදාගන්න"
ඔය සෙට් එකගේ වැඩ ඇත්තටම නරකයි ඉතින්.,HATE,"වැඩ, ඇත්තටම, සෙට්, ඇත්තටම නරකයි, නරකයි, එකගේ"
යූටියුබර්ලා ඇතැම් අවස්ථාවල අසමතුලිත වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
දේශපාලකයන් පසුගිය කාලේදී අතිශය සරල වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
මේක ඔය සෙට් එකගේ පුරුද්දක් වගේ—අසාර්ථකයි,HATE,"සෙට්, මේක, පුරුද්දක්, අසාර්ථකයි, එකගේ, සෙට් එකගේ"
මේක එයාලාගේ පුරුද්දක් වගේ—අදාල නැති වැඩ හරිද?,HATE,"වැඩ, හරිද, නැති, මේක, පුරුද්දක්, අදාල නැති වැඩ"
ඔය ටීම් එක වැඩේ හදවතින්ම මෝඩ තීරණ. සමාජය අවුල් කරනවා. කඩිනම්ව වෙනස් වෙන්න! ඉතින්.,HATE,"මෝඩ, කරනවා, වැඩේ, ටීම්, කඩිනම්ව වෙනස් වෙන්න, කඩිනම්ව වෙනස්"
"කාර්ය මණ්ඩලය අලුත් ප්‍රවණතාවයක් වෙලා වැඩි තහවුරු කරලා කියන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"ගුරුවරුන් කීප දෙනෙක් සතියකට වරක් වගේ අඩු සාක්ෂි වගේ පෙනෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
ඔයාගේ වැඩ අන්ධ හැසිරීම දැන් බලන්න.,HATE,"බලන්න, වැඩ, අන්ධ හැසිරීම, හැසිරීම, අන්ධ, ඔයාගේ"
"ගුරුවරුන් කාලෙකට කාලෙට වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"ගුරුවරුන් කුඩා පිරිසක් සමහර වෙලාවට පක්ෂපාති වගේ අඩුපාඩු පේන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"දේශපාලකයන් ගැන විවේචනයක් තියෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
"ගුරුවරුන් කුඩා පිරිසක් සමහර වෙලාවට අතිශය සරල වගේ අඩුපාඩු පේන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"වෛද්‍යවරුන් කිහිපදෙනෙක් සතියකට වරක් වගේ අඩු සාක්ෂි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
ඔයා වැඩේ අතිශය පිළිවෙලක් නෑ. වෙන අයට හානියක් කරනවා. වගකීම ගන්න! නෙමෙයිද?,HATE,"වගකීම ගන්න, වගකීම, කරනවා, වැඩේ, ගන්න, පිළිවෙලක්"
ඔයාලා වැඩේ ඇත්තටම ඇත්තටම නරකයි. විශ්වාසය කඩනවා. ආයෙම කරන්නේ නැතුව ඉන්න! ඉතින්.,HATE,"කරන්නේ, ඇත්තටම, වැඩේ, කරන්නේ නැතුව ඉන්න, ආයෙම කරන්නේ නැතුව, නැතුව ඉන්න"
"ඇතුලේ කෙනෙක් කියනවා දේශපාලකයන් ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"ඇතුලේ කෙනෙක්, තහවුරු, කරනවා, මිනිස්සු, මමත් තහවුරු, මමත්"
"යූටියුබර්ලා බේරාගන්න නීති රහසේ වෙනස් කරනවා කතාවක් යනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"රහසේ, කරනවා, වෙනස්, තොරතුරු, වෙනස් කරනවා, නමුත් නිල තොරතුරු"
කාර්ය මණ්ඩලය අවස්ථා කිහිපයකදී අධික වේගයෙන් වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"ගුරුවරුන් ඇතුලේ කෙනෙක් කියනවා පිටරටවලින් මුදල් ගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"ඇතුලේ කෙනෙක්, සාක්ෂි, ඒකට, ඒකට හොඳ සාක්ෂි, හොඳ සාක්ෂි, ඒකට හොඳ"
"බ්ලොග් ලියන අය අහලා තියෙනවා දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"කරනවා, සාක්ෂි, වෙනස්, ඒකට, තියෙනවා, වෙනස් කරනවා"
යූටියුබර්ලා අදාල තත්ත්වය අනුව අධික වේගයෙන් වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"කාර්ය මණ්ඩලය මේ දවස්වල වැඩි තහවුරු කරලා කියන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"වෛද්‍යවරුන් කිහිපදෙනෙක් අදාල තත්ත්වය අනුව පක්ෂපාති වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
කාර්ය මණ්ඩලය සමහර වෙලාවට පක්ෂපාති වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"කතාවක් යනවා වෘත්තීයවේදීන් පිටරටවලින් මුදල් ගන්නවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු, මමත් තහවුරු, මමත්, කතාවක් යනවා, යනවා, කතාවක්"
මේක ඔය admin ලාගේ පුරුද්දක් වගේ—අසභ්‍ය වැඩ දැන් බලන්න.,HATE,"අසභ්‍ය, බලන්න, වැඩ, admin, මේක, පුරුද්දක්"
"රාජ්‍ය සේවකයන් කුඩා පිරිසක් සමහර වෙලාවට අධික වේගයෙන් වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
ඔය ටීම් එක බොහොම අන්ධ හැසිරීම. වගකීම ගන්න!,HATE,"වගකීම ගන්න, වගකීම, ටීම්, ගන්න, අන්ධ හැසිරීම, හැසිරීම"
"ටික්ටොක්කර්ලා කිහිපදෙනෙක් පසුගිය කාලේදී අතිශය සරල වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
මිනිස්සු කියන විදියට බ්ලොග් ලියන අය ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා. සාක්ෂි දාලා නැහැ.,DISINFO,"කරනවා, සාක්ෂි, මිනිස්සු, හදාගෙන මිනිස්සු කරනවා, ලෙඩක් හදාගෙන මිනිස්සු, හදාගෙන මිනිස්සු"
ටික්ටොක්කර්ලා සතියකට වරක් වගේ අවධානය අඩු වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
මේක ඔය පිරිසගේ පුරුද්දක් වගේ—අසභ්‍ය වැඩ දැන් බලන්න.,HATE,"අසභ්‍ය, බලන්න, වැඩ, මේක, පුරුද්දක්, අසභ්ය වැඩ"
ඔයාලා අදාල නැති වැඩ ඒකයි.,HATE,"වැඩ, ඒකයි, නැති, අදාල නැති වැඩ, නැති වැඩ, අදාල නැති"
"වෘත්තීයවේදීන් තුළ දුර්වලතා කිහිපයක් තිබ්බත්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
රාජ්‍ය සේවකයන් සමහර වෙලාවට පක්ෂපාති වගේ පෙනෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
ඔයාලා ඇත්තටම අදාල නැති වැඩ. වගකීම ගන්න! ඒකයි.,HATE,"වගකීම ගන්න, වගකීම, වැඩ, ඒකයි, ඇත්තටම, නැති"
"සමාජ මාධ්‍ය පරිශීලකයන් කාලෙකට කාලෙට වැඩි ආචාරධර්ම වැඩිපුර තබාගන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"දේශපාලකයන් බේරාගන්න නීති රහසේ වෙනස් කරනවා කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"රහසේ, කරනවා, වෙනස්, තොරතුරු, වෙනස් කරනවා, නමුත් නිල තොරතුරු"
"කණ්ඩායම් නායකයෝ සමහර ඇතැම් අවස්ථාවල අධික වේගයෙන් වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
කාර්ය මණ්ඩලය ගැන සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් ඇතුලේ කෙනෙක් කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"රහස්, ඇතුලේ කෙනෙක්, තහවුරු, සත්යද තහවුරු කරගන්න, සත්යද තහවුරු, තහවුරු කරගන්න"
"ගුරුවරුන් රහසේ මොකක්හරි කරනවා ඇතුලේ කෙනෙක් කියනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"රහසේ, ඇතුලේ කෙනෙක්, කරනවා, කෙනෙක්, ඇතුලේ, නමුත්"
"මාධ්යවේදීන් සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"තොරතුරු, බොරුව පතුරවනවා, පතුරවනවා, නමුත් නිල තොරතුරු, නිල තොරතුරු, නමුත් නිල"
ඔය පාලකයෝ අසභ්‍ය වැඩ ඒකයි.,HATE,"අසභ්‍ය, වැඩ, ඒකයි, පාලකයෝ, අසභ්ය වැඩ, අසභ්ය"
මාධ්යවේදීන් ඇතැම් අවස්ථාවල අවධානය අඩු වගේ පෙනෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"පුවත් ආයතන සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා ගොඩක් අය කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"තොරතුරු, බොරුව පතුරවනවා, පතුරවනවා, නමුත් නිල තොරතුරු, නිල තොරතුරු, නමුත් නිල"
ඔය කණ්ඩායම හැමදාම මෙහෙමයි: බොරුව. මිනිස්සුන්ට අමාරු කරනවා ඉතින්.,HATE,"බොරුව, බොරු, කරනවා, හැමදාම මෙහෙමයි, හැමදාම, මෙහෙමයි"
"බ්ලොග් ලියන අය පසුගිය කාලේදී වැඩි තහවුරු කරලා කියන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
පුවත් ආයතන වෙන වෙන වෙලාවට අවධානය අඩු වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
"පුවත් ආයතන කිහිපදෙනෙක් කාලෙකට කාලෙට අධික වේගයෙන් වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
ඔය ටීම් එක හැමදාම මෙහෙමයි: පිළිවෙලක් නෑ. බොරුව පතුරවනවා හරිද?,HATE,"බොරුව, බොරු, පතුරවනවා, හරිද, ටීම්, හැමදාම මෙහෙමයි"
"රාජ්‍ය සේවකයන් අහලා තියෙනවා සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"සාක්ෂි, ඒකට, තොරතුරු, බොරුව පතුරවනවා, පතුරවනවා, තියෙනවා"
පුවත් ආයතන අලුත් ප්‍රවණතාවයක් වෙලා අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
ඔය සෙට් එකට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ මෝඩ තීරණ,HATE,"මෝඩ, කරන්නේ, සෙට්, ලජ්ජා නැද්ද මෙහෙම, නැද්ද මෙහෙම කරන්නේ, ලජ්ජා නැද්ද"
"ගුරුවරුන් ගැන විවේචනයක් තියෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
වෘත්තීයවේදීන් පසුගිය කාලේදී අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"ටික්ටොක්කර්ලා සමහර සතියකට වරක් වගේ අසමතුලිත වගේ පෙනෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"හෙළිවුණා කියලා කියනවා වෘත්තීයවේදීන් බේරාගන්න නීති රහසේ වෙනස් කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"රහසේ, හෙළිවුණා, තහවුරු, කරනවා, වෙනස්, වෙනස් කරනවා"
"හෙළිවුණා කියලා කියනවා රාජ්‍ය සේවකයන් රහසේ පාලනයක් තියෙනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"රහසේ, හෙළිවුණා, තහවුරු, තියෙනවා, මමත් තහවුරු, මමත්"
බ්ලොග් ලියන අය මේ දවස්වල අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"ටික්ටොක්කර්ලා කුඩා පිරිසක් මේ දවස්වල අඩු සාක්ෂි වගේ අඩුපාඩු පේන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
ඔය පිරිස වැඩේ ඇත්තටම අදාල නැති වැඩ. සමාජය අවුල් කරනවා. නවත්තන්න! ඉතින්.,HATE,"නවත්තන්න, වැඩ, කරනවා, ඇත්තටම, වැඩේ, නැති"
ඔයා කියන දේ අහන්නත් අමාරුයි. හරිම වගකීමක් නෑ. කඩිනම්ව වෙනස් වෙන්න! ඒකයි.,HATE,"ඒකයි, අහන්නත් අමාරුයි, අහන්නත්, අමාරුයි, කඩිනම්ව වෙනස් වෙන්න, කඩිනම්ව වෙනස්"
"දේශපාලකයන් අහලා තියෙනවා දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"කරනවා, සාක්ෂි, වෙනස්, ඒකට, තියෙනවා, වෙනස් කරනවා"
