Original Comment,Cleaned Comment,Label,Hate,Disinfo,Normal,Hate Words
අපේ හාමුදුරුවනේ ඔබවහන්සේගේ ජීවිතේ අනතුරේ වැටෙ අනේ පරිස්සමින් ඔබවහන්සේ,අපේ හාමුදුරුවනේ ඔබවහන්සේගේ ජීවිතේ අනතුරේ වැටෙ අනේ පරිස්සමින් ඔබවහන්සේ,NORMAL,0,0,1,
Ube ammata hukapan pon aya.tho koheda fan jangila inne.minissu anathawela gukanna,Ube ammata hukapan pon ayatho koheda fan jangila inneminissu anathawela gukanna,HATE,1,0,0,Ube
"බුද්ධ පුත්‍රයාගේ භූමිකාව දේශපාලනය නොව,
මිනීමරු පාලකයින්ව බේරගන්න ඇයි මේ බෙරිහන්දෙන්නෙ, 
පාස්කු ගෝටාබයගෙ වැඩක්, 
ඇයි මේ වෙන පැත්තකට හරවන්න උත්සාහ ගන්නෙ,
චරිත භික්කවෙ බහු ජන හිතාය බහු ජන සුකාය, මේක තමා ඔබ වහන්සේගේ job එක. 
මිනීමරුවන් වෙනුවෙන් පෙනීසිටීම නොවෙයි
8:51 8:56",බුද්ධ පුත්රයාගේ භූමිකාව දේශපාලනය නොව මිනීමරු පාලකයින්ව බේරගන්න ඇයි මේ බෙරිහන්දෙන්නෙ පාස්කු ගෝටාබයගෙ වැඩක් ඇයි මේ වෙන පැත්තකට හරවන්න උත්සාහ ගන්නෙ චරිත භික්කවෙ බහු ජන හිතාය බහු ජන සුකාය මේක තමා ඔබ වහන්සේගේ job එක මිනීමරුවන් වෙනුවෙන් පෙනීසිටීම නොවෙයි 851 856,NORMAL,0,0,1,
පාස්කු ප්‍රහාරය කලේ ගෝටාබය ඇතුලු පිරිස,පාස්කු ප්රහාරය කලේ ගෝටාබය ඇතුලු පිරිස,NORMAL,0,0,1,
මෙයත් බයවෙලා ඉන්නේ. ඒක මූලෙන් පේනවා.,මෙයත් බයවෙලා ඉන්නේ ඒක මූලෙන් පේනවා,NORMAL,0,0,1,
ගණින්නාන්සේලාගේ පරපුරේ.  රාජපක්ෂ නිකායේ කහකඩ වල් හැත්ත පොළඹ වන මහත් කහකඩ යා හෙවත් ඥානසාර පරයා සිවුරු දරන වසලයා වහාම නිශ්ශබ්ද වෙලා රටේ ජනතාවට මුළු මහත් ජනතාවට ආදරය කරපන් වසලයා. මූසලයා.,ගණින්නාන්සේලාගේ පරපුරේ රාජපක්ෂ නිකායේ කහකඩ වල් හැත්ත පොළඹ වන මහත් කහකඩ යා හෙවත් ඥානසාර පරයා සිවුරු දරන වසලයා වහාම නිශ්ශබ්ද වෙලා රටේ ජනතාවට මුළු මහත් ජනතාවට ආදරය කරපන් වසලයා මූසලයා,NORMAL,0,0,1,
"ජාති,කුළ, ආගම් භේද  නිසා රටට වුණු  හානි හොඳටම ඇති.නැවත භේදභින්න ඇතිවන ප්‍රකාශ නොකර ඉන්න හාමුදුරුවනේ. බුද්ධ දර්ශනය  තුළ කිසිම තැනක ඔබ වහන්සේ  කරන ඔය කතාවලට ඉඩක් නැහැ.",ජාතිකුළ ආගම් භේද නිසා රටට වුණු හානි හොඳටම ඇතිනැවත භේදභින්න ඇතිවන ප්රකාශ නොකර ඉන්න හාමුදුරුවනේ බුද්ධ දර්ශනය තුළ කිසිම තැනක ඔබ වහන්සේ කරන ඔය කතාවලට ඉඩක් නැහැ,NORMAL,0,0,1,
අපේ රටේ ජන අනුපාතයට උතුරු හා නැගෙනහිර පළාත්වල හා මධ්‍යම පළාතේත් ජනතාව වාසය කළ යුතුයි. සිංහළ බෞද්ධයින්  අඩුපළාත්වල සිංහළ බෞද්ධ ජනතාව අඩුනම් රටේ ජන අනුපාතයට සමවන ලෙස සිංහල බෞද්ධ ජනතාව පදිංච් කරිම හො එම පළාත්වල සිටින සිංහල බේද්ධයින්ට ජනසංඛ්‍යාව වඅඩිකරගැනීමට උදව් කළ යුතුයි. මේ රට සිංහළ බෞද්ධ රටක් නිසා මේරටේ සිංහල බෞද්ධ ජනතාව දියුනු කිරිමට වර්ධනය කිරිමට සම්පුර්ණ අයිතියක් තියෙනවා. සිංහලයාගේ ජනම් භුමිය මේ සිංහලය නිසා එය සිංහලයාගෙ උරුමයක්. දෙමළ අයට දෙමළ නාඩුවක් දෙමළ රටක් ඉන්දියාවෙ තියෙනවා. මරක්කල අයට අරාබිය මැදපෙරදිග තියෙනවා. සිංහගයාට තියෙන්නෙ මේ සිංහල රට පමණමයි. එනිසා සිංහලයාට මේ රටේ ඕනැම තැනක වාසය ආගම ඇදහීමට  අනනුලංඝණිය පූර්ණ අයිතියක් තියෙනවා. ඔබ සියල්ලොම් මේ අදහසින් කටයුතු කරන්න.,අපේ රටේ ජන අනුපාතයට උතුරු හා නැගෙනහිර පළාත්වල හා මධ්යම පළාතේත් ජනතාව වාසය කළ යුතුයි සිංහළ බෞද්ධයින් අඩුපළාත්වල සිංහළ බෞද්ධ ජනතාව අඩුනම් රටේ ජන අනුපාතයට සමවන ලෙස සිංහල බෞද්ධ ජනතාව පදිංච් කරිම හො එම පළාත්වල සිටින සිංහල බේද්ධයින්ට ජනසංඛ්යාව වඅඩිකරගැනීමට උදව් කළ යුතුයි මේ රට සිංහළ බෞද්ධ රටක් නිසා මේරටේ සිංහල බෞද්ධ ජනතාව දියුනු කිරිමට වර්ධනය කිරිමට සම්පුර්ණ අයිතියක් තියෙනවා සිංහලයාගේ ජනම් භුමිය මේ සිංහලය නිසා එය සිංහලයාගෙ උරුමයක් දෙමළ අයට දෙමළ නාඩුවක් දෙමළ රටක් ඉන්දියාවෙ තියෙනවා මරක්කල අයට අරාබිය මැදපෙරදිග තියෙනවා සිංහගයාට තියෙන්නෙ මේ සිංහල රට පමණමයි එනිසා සිංහලයාට මේ රටේ ඕනැම තැනක වාසය ආගම ඇදහීමට අනනුලංඝණිය පූර්ණ අයිතියක් තියෙනවා ඔබ සියල්ලොම් මේ අදහසින් කටයුතු කරන්න,NORMAL,0,0,1,
අයි සල්ලි ඇරම් පැත්තට උනෙ අනෙ නිකම් හිටාම් 🤣,අයි සල්ලි ඇරම් පැත්තට උනෙ අනෙ නිකම් හිටාම්,HATE,1,0,0,
Me rate inna gon harakunta owa kiwata wedak ne sadu maha sangaya ekatuwe mewata virodayak goda neguwe nethnam samanniya minissu bayai balawegayak goda naganna,Me rate inna gon harakunta owa kiwata wedak ne sadu maha sangaya ekatuwe mewata virodayak goda neguwe nethnam samanniya minissu bayai balawegayak goda naganna,HATE,1,0,0,"gon, minissu"
"මූ හිරේ ඉන්න ඕන එකෙක්
කාලකණ්ණි යා",මූ හිරේ ඉන්න ඕන එකෙක් කාලකණ්ණි යා,HATE,1,0,0,"හිරේ, ඕන, කාලකණ්ණි"
තෝ මොන හිවලෙක්ද? තෝ කියන ඒවා අහන්නේ තොපිට කඩේ යන ජාතිවාදී මලමිනී මත ඇවිදින ප්‍රජාව විතරයි,තෝ මොන හිවලෙක්ද තෝ කියන ඒවා අහන්නේ තොපිට කඩේ යන ජාතිවාදී මලමිනී මත ඇවිදින ප්රජාව විතරයි,NORMAL,0,0,1,
I am sad that leaders come to st Anthony's church and make promises to the victim's families and give hopes to cardinal and the people that all culprits will be brought to justice. When will it happen 😢,I am sad that leaders come to st Anthonys church and make promises to the victims families and give hopes to cardinal and the people that all culprits will be brought to justice When will it happen,NORMAL,0,0,1,
Why you people cannot leave the Cardinal alone!! He must be having reasons to stay quiet!! Why are you people so worried about it?? If he doesn't want to comment let him stay quiet???,Why you people cannot leave the Cardinal alone He must be having reasons to stay quiet Why are you people so worried about it If he doesnt want to comment let him stay quiet,NORMAL,0,0,1,
Mr.Thanasara very good!  to know that you can talk in English..Now you can go and meet Donald Trump!😂 You don't need a Translator???,MrThanasara very good to know that you can talk in EnglishNow you can go and meet Donald Trump You dont need a Translator,NORMAL,0,0,1,
ane pala hora ganagediya jahiwadiya,ane pala hora ganagediya jahiwadiya,NORMAL,0,0,1,
Pala 🐂🐂🐂,Pala,HATE,1,0,0,Pala
Ane hmuduruwana  banak dhmak pintikak karaganna inne hmudurunthathn nhwa hoda neha,Ane hmuduruwana banak dhmak pintikak karaganna inne hmudurunthathn nhwa hoda neha,HATE,1,0,0,
Rata beedabinna karalaa  myaka apaayak karanna  hadanta   manasak  athie   ratata nogalapena  minissu.dukai.😅😅😅😅😅,Rata beedabinna karalaa myaka apaayak karanna hadanta manasak athie ratata nogalapena minissudukai,HATE,1,0,0,karanna
මේ තමයි රාජපක්ෂ නිකායේ ඉන්න... එදා බුදුන්වහන්සේ දේශනා වකදී කීවඋන්වහන්සේගෙ ධර්මය  විනාශ කරන්න ආපු ගනින්නාන්සේලා...,මේ තමයි රාජපක්ෂ නිකායේ ඉන්න එදා බුදුන්වහන්සේ දේශනා වකදී කීවඋන්වහන්සේගෙ ධර්මය විනාශ කරන්න ආපු ගනින්නාන්සේලා,NORMAL,0,0,1,
හාමුදුරුවෝ එදා කියපු දේවල්ට ක්‍රියාමාර්ග ගත්ත නම් පාස්කු ප්‍රහාරයක්‌ එන්නේ නැ. දැන් ඉතින් කට කියන්නද,හාමුදුරුවෝ එදා කියපු දේවල්ට ක්රියාමාර්ග ගත්ත නම් පාස්කු ප්රහාරයක් එන්නේ නැ දැන් ඉතින් කට කියන්නද,NORMAL,0,0,1,
මේ අපරාද කාර සිවුරැ කාරයෝ තමයි රටට ශාප. සිවුරැ නැත්නම් අද ඔය විදිහට නටයි.මිනිස්සු දෙන දේවල් කකා රට අවුලන  සිවුරට ගරහන  දුශිතයෝ මේ.රටක් ගොඩ යයි ද මෙහෙම දුෂිත හොරු එක්ක,මේ අපරාද කාර සිවුරැ කාරයෝ තමයි රටට ශාප සිවුරැ නැත්නම් අද ඔය විදිහට නටයිමිනිස්සු දෙන දේවල් කකා රට අවුලන සිවුරට ගරහන දුශිතයෝ මේරටක් ගොඩ යයි ද මෙහෙම දුෂිත හොරු එක්ක,NORMAL,0,0,1,
ජාති වාදය අවුස්සන්න කහ කඩයෙක්,ජාති වාදය අවුස්සන්න කහ කඩයෙක්,NORMAL,0,0,1,
Tho siura galawala gedara pala,Tho siura galawala gedara pala,HATE,1,0,0,
Ane palayan kahakadayo.be badda.nodakin kalakanniya.jathy wadiya.,Ane palayan kahakadayobe baddanodakin kalakanniyajathy wadiya,HATE,1,0,0,
Awajathaka wal para ganayo. Thoge ammatai ballo hu.......one tho wage ekek haduwata,Awajathaka wal para ganayo Thoge ammatai ballo huone tho wage ekek haduwata,HATE,1,0,0,ballo
ඥානෙ අපට අපි ඥානෙට කරගෙන යමු  බලාගන්න 😂😂😂😂,ඥානෙ අපට අපි ඥානෙට කරගෙන යමු බලාගන්න,NORMAL,0,0,1,
මේ පකයා ආයේ එළියට ආවනේ ජාතිවාදය අවුස්සලා රටට සාපයක් වෙන්න. ඇට තලලා දාන්න ඕනේ ඇතුලට. 🤦😒,මේ පකයා ආයේ එළියට ආවනේ ජාතිවාදය අවුස්සලා රටට සාපයක් වෙන්න ඇට තලලා දාන්න ඕනේ ඇතුලට,NORMAL,0,0,1,
අරාබි කාරයින්ගේ අතකොළු බවට පත්වෙලා ඉන්න පිංවත් ස්වාමීන් වහන්සේට 🙏 🙏 🙏,අරාබි කාරයින්ගේ අතකොළු බවට පත්වෙලා ඉන්න පිංවත් ස්වාමීන් වහන්සේට,NORMAL,0,0,1,
හාමුදුරුවනි අර ශ්‍රි පාද පද්මයේ තිබුණු ඝාණ්ඨාරේ දොළොස් මහේ පහන ගත්තා මහින්ද රාජපක්ෂ ඒව ගැන කතා කරන්න හිත දෙන්නෙ නැද්ද,හාමුදුරුවනි අර ශ්රි පාද පද්මයේ තිබුණු ඝාණ්ඨාරේ දොළොස් මහේ පහන ගත්තා මහින්ද රාජපක්ෂ ඒව ගැන කතා කරන්න හිත දෙන්නෙ නැද්ද,NORMAL,0,0,1,
Ane palayan sakkili  balla tho me rata jathi wadayen awulanna hadanwa nodakin awajathaka kenahila,Ane palayan sakkili balla tho me rata jathi wadayen awulanna hadanwa nodakin awajathaka kenahila,HATE,1,0,0,balla
Meka ayeth elibehela boru nokiya apita paw nodi palayan,Meka ayeth elibehela boru nokiya apita paw nodi palayan,HATE,1,0,0,boru
"Bath belayo  Asuhi walapiya.desaddrohiya
.tho.sabbadukada  me.",Bath belayo Asuhi walapiyadesaddrohiya thosabbadukada me,HATE,1,0,0,
Anna amuduruwana ma anduwa baruwata botuwala kudu ganawa keyala muda mada bottu Wala Yan Aya bayakarala gawalwala ayawa marnawakeyala makata bottukarayat sambandai ainsaka kollo eragadara duk vedenawa bottuwa aitekaraya aleya idan sapa vedenawa ma anduwamakabavelma yanda on warade karapu Aya aleya nokarapu Aya paulpetem duk vedenawa,Anna amuduruwana ma anduwa baruwata botuwala kudu ganawa keyala muda mada bottu Wala Yan Aya bayakarala gawalwala ayawa marnawakeyala makata bottukarayat sambandai ainsaka kollo eragadara duk vedenawa bottuwa aitekaraya aleya idan sapa vedenawa ma anduwamakabavelma yanda on warade karapu Aya aleya nokarapu Aya paulpetem duk vedenawa,HATE,1,0,0,
Mahinda ta kade yana Rajapaksha nikaye Loku swamin wahanse.,Mahinda ta kade yana Rajapaksha nikaye Loku swamin wahanse,HATE,1,0,0,
මොන ඇත්ත ?  මු හොර ගනයා,මොන ඇත්ත මු හොර ගනයා,HATE,1,0,0,
බල බම්ල...,බල බම්ල,NORMAL,0,0,1,
Meyatam yanna apayak ne .ane manda siwrakuthbdagena pau sidda karagannawa,Meyatam yanna apayak ne ane manda siwrakuthbdagena pau sidda karagannawa,HATE,1,0,0,
Oba vahanaee va deviyantama baarai,Oba vahanaee va deviyantama baarai,HATE,1,0,0,
Rata kana hora gana hatta,Rata kana hora gana hatta,NORMAL,0,0,1,
මේක මහ පර බල්ලෙක් . මූ කියන ඒව ඇහුවොත් රටකට ගොඩ යෑමක් නෑ. ඇයි මෙහෙම එවුන් මේ රටේ ඉපදුනේ? මොකුත් නෙවෙයි රටේ අවාසනාව. හිතන්න.,මේක මහ පර බල්ලෙක් මූ කියන ඒව ඇහුවොත් රටකට ගොඩ යෑමක් නෑ ඇයි මෙහෙම එවුන් මේ රටේ ඉපදුනේ මොකුත් නෙවෙයි රටේ අවාසනාව හිතන්න,NORMAL,0,0,1,
Mu giye nhane naya yaddi,Mu giye nhane naya yaddi,NORMAL,0,0,1,
Anee palayan ynna kakakadyaa,Anee palayan ynna kakakadyaa,NORMAL,0,0,1,
"මූව හිරේ දාපල්ල.අමු ජාතිවාදියා.

දැන් පාස්කි නඩුව ආයෙ යනව.උඹටත් යන්න වෙයි සාක්කි  දෙන්න.

උඹලගෙ ආණ්ඩු තියෙන කාළෙ යුක්තිය හොයා දෙන්න තිබුණනෙ.ඇයි නොකළෙ.ඇය් දැන් කළබොල .

ඔච්චර දෙවල් දන්න උඹලට ඇයි බැරිවූණේ මෙච්චර අවුරුදු ගණනක් ගිහිල්ලත් පාස්කු ප්‍රහාරය සම්බන්ධව යුක්තිය ඉෂ්ඨ කරන්න.ඇයි දැන් කළබලේ  .",මූව හිරේ දාපල්ලඅමු ජාතිවාදියා දැන් පාස්කි නඩුව ආයෙ යනවඋඹටත් යන්න වෙයි සාක්කි දෙන්න උඹලගෙ ආණ්ඩු තියෙන කාළෙ යුක්තිය හොයා දෙන්න තිබුණනෙඇයි නොකළෙඇය් දැන් කළබොල ඔච්චර දෙවල් දන්න උඹලට ඇයි බැරිවූණේ මෙච්චර අවුරුදු ගණනක් ගිහිල්ලත් පාස්කු ප්රහාරය සම්බන්ධව යුක්තිය ඉෂ්ඨ කරන්නඇයි දැන් කළබලේ,NORMAL,0,0,1,
This mis leading reported,This mis leading reported,NORMAL,0,0,1,
"ගූ කන්න නැති ඌරෙක්,සසනය කනවා.",ගූ කන්න නැති ඌරෙක්සසනය කනවා,HATE,1,0,0,ගූ
පල හුත්ෙතා් යන්න. 😡,පල හුත්ෙතා් යන්න,NORMAL,0,0,1,
jayawewa jvp,jayawewa jvp,NORMAL,0,0,1,
🐄🐄හරක් wasigaputa 🐂,හරක් wasigaputa,HATE,1,0,0,
Ane ganayo baduwk gahagena idapn🤣,Ane ganayo baduwk gahagena idapn,NORMAL,0,0,1,
Narayan sar. Kaftan vahagen iqpan kadeyanne natural.,Narayan sar Kaftan vahagen iqpan kadeyanne natural,NORMAL,0,0,1,
මෙච්චර මහන්සි වෙලා හොයාගන්න දේවල්ගෑන හොයාඛැලුවොත් නරකද වගකිව යුත්තො.?,මෙච්චර මහන්සි වෙලා හොයාගන්න දේවල්ගෑන හොයාඛැලුවොත් නරකද වගකිව යුත්තො,NORMAL,0,0,1,
"ඤානෙ,ආයෙ වඳ කොත්තු,වඳ සැත්කම් ඇති.සිවුර ගලවල මේ දේවල්වලට බැහැපං මචෝ,චීවරේට අගෞරව කලා දැං හොඳටම ඇති,ප්ලීස්,අපිට පවු පුරවන්න එපා.😢😢😢",ඤානෙආයෙ වඳ කොත්තුවඳ සැත්කම් ඇතිසිවුර ගලවල මේ දේවල්වලට බැහැපං මචෝචීවරේට අගෞරව කලා දැං හොඳටම ඇතිප්ලීස්අපිට පවු පුරවන්න එපා,HATE,1,0,0,
Yako nidhahasa Kare koi anduwendha?.othana prashnayak thiyanawa.hethuwa thopi kalin monadha kale😮,Yako nidhahasa Kare koi anduwendhaothana prashnayak thiyanawahethuwa thopi kalin monadha kale,NORMAL,0,0,1,
තොපි දාපු තරම  ඇති,තොපි දාපු තරම ඇති,HATE,1,0,0,
බුද්ධ සාසනයට කල විශාලම හානිය තමයි මාලිමාව බුදිධ ශාශන නියෝජ්‍ය‍ ඇමතිකම තම්බියෙකුට දීමත් අමාත්‍යන්ශයේ නම වෙනස් කිරීමත් යන දෙක.,බුද්ධ සාසනයට කල විශාලම හානිය තමයි මාලිමාව බුදිධ ශාශන නියෝජ්ය ඇමතිකම තම්බියෙකුට දීමත් අමාත්යන්ශයේ නම වෙනස් කිරීමත් යන දෙක,NORMAL,0,0,1,
අපේ කොල්ලෝ කෙල්ලෝ සමලින්ගික කරලා සුද්දන්ට LGBTQ විකුනන ලමයින් නැති පිරිසක් බිහිකරන ජෙපි න්‍යාය පරදවමු. මුන් ත්‍රිකුනාමලයේ කරපු රගපෑම මුස්ලිම් අකටයුතුකම් වලදී නිස්ශබ්දයි. ජෙප්පෝ සිංහල විරෝධී බව හොදින් පෙනෙද්දී තවමත් උන්ට කහින ද්‍රෝහී ඩෝබීන්  මේ රටේ ඉන්නවා.,අපේ කොල්ලෝ කෙල්ලෝ සමලින්ගික කරලා සුද්දන්ට LGBTQ විකුනන ලමයින් නැති පිරිසක් බිහිකරන ජෙපි න්යාය පරදවමු මුන් ත්රිකුනාමලයේ කරපු රගපෑම මුස්ලිම් අකටයුතුකම් වලදී නිස්ශබ්දයි ජෙප්පෝ සිංහල විරෝධී බව හොදින් පෙනෙද්දී තවමත් උන්ට කහින ද්රෝහී ඩෝබීන් මේ රටේ ඉන්නවා,NORMAL,0,0,1,
Great,Great,NORMAL,0,0,1,
"තෙරුවන් සරනයි  ඔබ වහන්සේට🙏🙏    කවුරු මොනවා කීවත් මේ සිංහලේ බෞද්ධ දේශය හෙලයන්ගේ සහ මේ රටේ ආවේනික සතුන්ගේ පමනයි,  සංකාන්තික පරදේශක්කාර ජාතිවාදී ජාතීන් මේ රටට ගෙනාව සහ ආව පරදේශක්කාර අය පමනයි,,,,",තෙරුවන් සරනයි ඔබ වහන්සේට කවුරු මොනවා කීවත් මේ සිංහලේ බෞද්ධ දේශය හෙලයන්ගේ සහ මේ රටේ ආවේනික සතුන්ගේ පමනයි සංකාන්තික පරදේශක්කාර ජාතිවාදී ජාතීන් මේ රටට ගෙනාව සහ ආව පරදේශක්කාර අය පමනයි,NORMAL,0,0,1,
පංච සීලයටවත් මිනිසුන්ව නැඹුරු කරානම් බුදුන් වහන්සේ අනුදැනවදාල චීවරේට හරි ගෞරවයක් තියෙනව නේද. නිවෙන් දකින්න කෙසේ වෙතත් යහපත් සමාජයක් උදෙසා හරි ඒක වටිනව. සත්තු වගෙ හැසිරෙන ගිහියන්ව මනුෂ්‍යයන් කරන්නත් නිවෙන්න ලෙහෙසි වෙන්න ප්‍රත්‍ය ලබන්නත් නේද පැවිද්ද තියෙන්නෙ. මං අහල තියෙන්නෙ එහෙම. ඒත් දැන් අලුත් විදිහක්ද දන්නෙ නැහැ.,පංච සීලයටවත් මිනිසුන්ව නැඹුරු කරානම් බුදුන් වහන්සේ අනුදැනවදාල චීවරේට හරි ගෞරවයක් තියෙනව නේද නිවෙන් දකින්න කෙසේ වෙතත් යහපත් සමාජයක් උදෙසා හරි ඒක වටිනව සත්තු වගෙ හැසිරෙන ගිහියන්ව මනුෂ්යයන් කරන්නත් නිවෙන්න ලෙහෙසි වෙන්න ප්රත්ය ලබන්නත් නේද පැවිද්ද තියෙන්නෙ මං අහල තියෙන්නෙ එහෙම ඒත් දැන් අලුත් විදිහක්ද දන්නෙ නැහැ,NORMAL,0,0,1,
හිරු ඉන්නවා කියන්නෙ ආයෙ බලන්න දෙයක් නෑ ගූ ගොඩක් තමා,හිරු ඉන්නවා කියන්නෙ ආයෙ බලන්න දෙයක් නෑ ගූ ගොඩක් තමා,NORMAL,0,0,1,
මේ තමයි හනුමා...,මේ තමයි හනුමා,NORMAL,0,0,1,
හිරේ ඉන්න ඕන එවුන් මධ්‍ය සාකච්ඡා කරන රටක්...,හිරේ ඉන්න ඕන එවුන් මධ්ය සාකච්ඡා කරන රටක්,NORMAL,0,0,1,
May kattiya vathursa baajana athule kimbullu dakina  gonnu.may ratia saamaya kanne mun thamai.mun innakan rata hadannata beha.,May kattiya vathursa baajana athule kimbullu dakina gonnumay ratia saamaya kanne mun thamaimun innakan rata hadannata beha,HATE,1,0,0,
ඔච්චර දේවල් දන්නව නම්...මෙච්චර කල් පොල් ගෑවද.....ඔය විස්තර ගෝටාබයගෙ කාලෙ කියන්න තිබ්බනේ..කියල අල්ලගන්න තිබුනනේ....,ඔච්චර දේවල් දන්නව නම්මෙච්චර කල් පොල් ගෑවදඔය විස්තර ගෝටාබයගෙ කාලෙ කියන්න තිබ්බනේකියල අල්ලගන්න තිබුනනේ,NORMAL,0,0,1,
Melage siwura glawanna ons...  ganyi lamayayi balaganin,Melage siwura glawanna ons ganyi lamayayi balaganin,NORMAL,0,0,1,
Mu bayila kiyonawa. Arahe dayas😅😅😅 porawa npp ta. Gal gahanawa. Thoge oya kola gahagani puke😅😅😅😅😅😅,Mu bayila kiyonawa Arahe dayas porawa npp ta Gal gahanawa Thoge oya kola gahagani puke,HATE,1,0,0,"Gal, puke"
මේ නානසාරල ආයිමත් පටන්ගන්න යන්නේ ජාතිවාදය අවුස්සන්න .🤑🤑🤑🤑🤑,මේ නානසාරල ආයිමත් පටන්ගන්න යන්නේ ජාතිවාදය අවුස්සන්න,NORMAL,0,0,1,
මම ක්‍රිස්තියානි කෙනෙක්. කාදිනල්තුමා පාස්කු අනුබද්ධ ප්‍රධාන සැකකරුවන් සමඟ සිටි බව ඇත්ත ... කාදිනල්තුමා මෙම රජය ගෙන ඒමට සහාය දුන් අතර දැන් ඔහු නිහඬයි. ඔහු පාප් වහන්සේ වීමට බලාපොරොත්තුවෙන් පාස්කු නාට්‍යයේ රඟපෑවා ... දැන් ඔහු නිහඬයි,මම ක්රිස්තියානි කෙනෙක් කාදිනල්තුමා පාස්කු අනුබද්ධ ප්රධාන සැකකරුවන් සමඟ සිටි බව ඇත්ත කාදිනල්තුමා මෙම රජය ගෙන ඒමට සහාය දුන් අතර දැන් ඔහු නිහඬයි ඔහු පාප් වහන්සේ වීමට බලාපොරොත්තුවෙන් පාස්කු නාට්යයේ රඟපෑවා දැන් ඔහු නිහඬයි,NORMAL,0,0,1,
Weda koththa  keyagena jathewadaya awusapu mun hamuduruwoda,Weda koththa keyagena jathewadaya awusapu mun hamuduruwoda,NORMAL,0,0,1,
Pussu da,Pussu da,NORMAL,0,0,1,
Gorilla  aimath  patang  arang,Gorilla aimath patang arang,NORMAL,0,0,1,
Owwata rawatena aya na.,Owwata rawatena aya na,NORMAL,0,0,1,
මහන වුනා නම් දානෙ කාලා බනක් භාවනාවක් නරගෙන ඉන්න හාමුදරැවනේ,මහන වුනා නම් දානෙ කාලා බනක් භාවනාවක් නරගෙන ඉන්න හාමුදරැවනේ,HATE,1,0,0,
දැන් එතකොට කාටද කරන්න පුළුවන්..,දැන් එතකොට කාටද කරන්න පුළුවන්,NORMAL,0,0,1,
pala pala geri ganayya . thoppi aapahu lesthi enawada aagam wadaya  jathi adaya pathuranna . aawa puluwan rajapashala eakka vitarai . den thota behe minissunge mola kuruwal karanna . kalakanniya sewara galaala behepiya aliyata tho kiyana dee minissu piligannawada kiyala balaganna ooninam . walige tibunanam thoa kokke allai minissu . kalakanniya.,pala pala geri ganayya thoppi aapahu lesthi enawada aagam wadaya jathi adaya pathuranna aawa puluwan rajapashala eakka vitarai den thota behe minissunge mola kuruwal karanna kalakanniya sewara galaala behepiya aliyata tho kiyana dee minissu piligannawada kiyala balaganna ooninam walige tibunanam thoa kokke allai minissu kalakanniya,DISINFO,0,1,0,
වැඩක් නැ තව බොම්බයක් වැදුනාම ලංකාවටම තෙරෙයි 9% තිබ්බ උන් අව්රුදු කීපයකින් 15% වෙලා 2040 වෙද්දි 38% උනාම තෙරෙයි තොපිට,වැඩක් නැ තව බොම්බයක් වැදුනාම ලංකාවටම තෙරෙයි 9 තිබ්බ උන් අව්රුදු කීපයකින් 15 වෙලා 2040 වෙද්දි 38 උනාම තෙරෙයි තොපිට,DISINFO,0,1,0,
තෝ. මූසළය  ආයිත්. රට  කන්නද  හදන්නේ,තෝ මූසළය ආයිත් රට කන්නද හදන්නේ,NORMAL,0,0,1,
ගරු  ජනාධිපති thumini karunakarala me keriya  අපිට budagama epakaranawa,ගරු ජනාධිපති thumini karunakarala me keriya අපිට budagama epakaranawa,HATE,1,0,0,
