post_id,text,tokens,rationales,label,hate word,Hate
1.24899e+18,"අහිංසක මිනිස්සු කන්න නැතුව දුක් විදිනවා...  මේ වගේ හිවල් සුනඛයෝ අවජාතක වැඩ කරනවා....  මුන් මේ තැනට ආවේ කොහොමද කියලා දැන් කතා කරලා වැඩක් නෑ...  කොරෝනා නිසා වත් අපේ මිනිස්සු ඉගෙන ගත්තොත් මේ වගේ වල් බල්ලෝ හරියන්නේ රට පාලනයට නෙවෙයි..වැසිකිළි වළවල් පිරිසිදු කරන්න කියලා, ලොකු දෙයක් Azzam Ameen @USER  · 11 Apr 2020 Balangoda Mayor (UNP) under fire for destroying a stock of vegetables by adding Kerosene URL","අහිංසක මිනිස්සු කන්න නැතුව දුක් විදිනවා . . . මේ වගේ හිවල් සුනඛයෝ අවජාතක වැඩ කරනවා . . . . මුන් මේ තැනට ආවේ කොහොමද කියලා දැන් කතා කරලා වැඩක් නෑ . . . කොරෝනා නිසා වත් අපේ මිනිස්සු ඉගෙන ගත්තොත් මේ වගේ වල් බල්ලෝ හරියන්නේ රට පාලනයට නෙවෙයි . . වැසිකිළි වළවල් පිරිසිදු කරන්න කියලා , ලොකු දෙයක් Azzam Ameen @USER 11 Apr 2020 Balangoda Mayor ( UNP ) under fire for destroying a stock of vegetables by adding Kerosene URL","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"['හිවල්', 'සුනඛයෝ', 'අවජාතක', 'වල්', 'බල්ලෝ']",1
1.38486e+18,@USER එතකොට පස්ස ලොකු එකක් තෝරා ගත්තාම හරිද? නොදන්නා කමට ඇහැව්වේ,@USER එතකොට පස්ස ලොකු එකක් තෝරා ගත්තාම හරිද ? නොදන්නා කමට ඇහැව්වේ,[],NOT,[],0
6.89344e+17,@USER @USER  ඒකනේ කටට එන එක ඔහේ කියවනවා බයිලා කියනවා වගේ. මේවා කියලා දෙන්න අර President Media එකේ අයවත් නැද්ද මන්දා,@USER @USER ඒකනේ කටට එන එක ඔහේ කියවනවා බයිලා කියනවා වගේ . මේවා කියලා දෙන්න අර President Media එකේ අයවත් නැද්ද මන්දා,[],NOT,[],0
1.32317e+18,දිල් තෝ පාගල් හේ දිල් දිවානා හේ..,දිල් තෝ පාගල් හේ දිල් දිවානා හේ . .,[],NOT,[],0
1.38371e+18,පතිකුලයට ලොල් වූ තොපි සක්කිලි....,පතිකුලයට ලොල් වූ තොපි සක්කිලි . . . .,"[0, 0, 0, 1, 1, 0, 0, 0, 0]",OFF,"['තොපි', 'සක්කිලි']",1
1.35209e+18,@USER අර ඩොකා ගෑණි FB ඩිඇක්ටිවේට් කරලා,@USER අර ඩොකා ගෑණි FB ඩිඇක්ටිවේට් කරලා,[],NOT,[],0
6.77369e+17,"ගොවි පුතා කියා පච මල්ලක් අතහැර බලයට පැමිනි සිරාගේ කටේ , මේ ගොවීන්ගේ පස්ස ඇතිල්ලීමට නියමිතයි.  ඇමෙරිකාවයි ගොවීනුයි... URL","ගොවි පුතා කියා පච මල්ලක් අතහැර බලයට පැමිනි සිරාගේ කටේ , මේ ගොවීන්ගේ පස්ස ඇතිල්ලීමට නියමිතයි . ඇමෙරිකාවයි ගොවීනුයි . . . URL",[],OFF,[],0
1.23912e+18,@USER වහලම දැම්මනම් නරකද?? රටේ ඇති වෙලා තියෙන අවදානම් තත්වය නැති වෙනකන්..,@USER වහලම දැම්මනම් නරකද ? ? රටේ ඇති වෙලා තියෙන අවදානම් තත්වය නැති වෙනකන් . .,[],NOT,[],0
1.48158e+18,"@USER  @USER ඒ කියන්නේ oic එක්ක බිවුවොත් අල්ලන්නෑ,වෙන අය එක්ක බිවුවොත් අල්ලනවා ...","@USER @USER ඒ කියන්නේ oic එක්ක බිවුවොත් අල්ලන්නෑ , වෙන අය එක්ක බිවුවොත් අල්ලනවා . . .",[],NOT,[],0
1.34608e+18,"මහියංගනයේ මිනිස්සු වල් අලි ගැටළුවට විසඳුමක් ගන්න අද මහියංගනය AG office එකට ගිහින් උද්ඝෝෂණය කරල තිබ්බා.  යසයි මහියංගනයේ උන්ට. උන් වෙනුවෙන් කෑ ගහපු සමන්ත විද්‍යාරත්නව ගෙදර තියලා, අද හෙට මැරෙන්න ඉන්න නිමල් සිරිපාලව පාර්ලිමේන්තුවට පත් කරල යැව්වට.","මහියංගනයේ මිනිස්සු වල් අලි ගැටළුවට විසඳුමක් ගන්න අද මහියංගනය AG office එකට ගිහින් උද්ඝෝෂණය කරල තිබ්බා . යසයි මහියංගනයේ උන්ට . උන් වෙනුවෙන් කෑ ගහපු සමන්ත විද්‍යාරත්නව ගෙදර තියලා , අද හෙට මැරෙන්න ඉන්න නිමල් සිරිපාලව පාර්ලිමේන්තුවට පත් කරල යැව්වට .",[],NOT,[],0
6.71064e+17,"@USER @USER අපේ බල්ලා දවසක් කීර කාරයෙක්ගේ කකුලත් කාලා සරමත් ගලවල ගත්තා ගේට්ටුව අස්සෙන්, වෙලාවට ඌ ෂෝර්ටක් ඇඳලා හිටියේ  @USER","@USER @USER අපේ බල්ලා දවසක් කීර කාරයෙක්ගේ කකුලත් කාලා සරමත් ගලවල ගත්තා ගේට්ටුව අස්සෙන් , වෙලාවට ඌ ෂෝර්ටක් ඇඳලා හිටියේ @USER",[],NOT,[],0
6.91373e+17,@USER  @USER  @USER  @USER  @USER  @USER  තූ නොදකින් කාලකණ්නියා,@USER @USER @USER @USER @USER @USER තූ නොදකින් කාලකණ්නියා,"[0, 0, 0, 0, 0, 0, 1, 1, 1]",OFF,"['තූ', 'නොදකින්', 'කාලකණ්නියා']",1
1.47869e+18,@USER ඔයාල ලෑස්ති නං අපිත් ලෑස්ති පාර අතුගාන්න GIF,@USER ඔයාල ලෑස්ති නං අපිත් ලෑස්ති පාර අතුගාන්න GIF,[],NOT,[],0
7.81857e+17,: හම්මට හුඩු !! : අඩො අඩො. මේ බලපංකො මේක : අහ්... ඇයි බං? 󾌴󾌴 URL,: හම්මට හුඩු ! ! : අඩො අඩො . මේ බලපංකො මේක : අහ් . . . ඇයි බං ? 󾌴󾌴 URL,[],NOT,[],0
1.42534e+18,"@USER අපෙ නමි අහිංසක මිනිස්සු තමා දඩුවමි විදින්නෙ, සක්කිලි දෙශපාලනය හින්දා","@USER අපෙ නමි අහිංසක මිනිස්සු තමා දඩුවමි විදින්නෙ , සක්කිලි දෙශපාලනය හින්දා","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",OFF,['සක්කිලි'],1
8.23125e+17,@USER ඒක තමයි කියන්නෙ. ලබ්බ මොකද්ද කියල දන්නැත් නම් දන්නෑ කියල අහන්න ඕනෙ. තප්පුලන්න එපා.. වැඩක් කරන්න බැරිනම් වහගෙන කරන උන්ට කරන්න දීපන්,@USER ඒක තමයි කියන්නෙ . ලබ්බ මොකද්ද කියල දන්නැත් නම් දන්නෑ කියල අහන්න ඕනෙ . තප්පුලන්න එපා. . වැඩක් කරන්න බැරිනම් වහගෙන කරන උන්ට කරන්න දීපන්,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"['ලබ්බ', 'තප්පුලන්න']",1
1.31051e+18,@USER  @USER කියන්නෙ නං අඩෝ අපිට ගෑනු කරදර නෑනේ..කොල්ලො තමා ජීවිතේ කියල ..සක්කිලි වැඩ කරන්න එපා බන් කොල්ලන්ට  @USER,@USER @USER කියන්නෙ නං අඩෝ අපිට ගෑනු කරදර නෑනේ . . කොල්ලො තමා ජීවිතේ කියල . . සක්කිලි වැඩ කරන්න එපා බන් කොල්ලන්ට @USER,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",OFF,"['සක්කිලි', 'වැඩ']",1
6.77332e+17,වල් නාශක වර්ගයක්‌ යෙදීමෙන් අනතුරුව මින්නේරියේ කුඹුරු රැසක වී වගාව විනාශ වෙයි රටේ නායකයා පොළොන්නරුවේ නේද ? ඔහු දැනුවත් කලේ නැතිද ?,වල් නාශක වර්ගයක් යෙදීමෙන් අනතුරුව මින්නේරියේ කුඹුරු රැසක වී වගාව විනාශ වෙයි රටේ නායකයා පොළොන්නරුවේ නේද ? ඔහු දැනුවත් කලේ නැතිද ?,[],NOT,[],0
9.3749e+17,මම සමන්.. ඊයෙ ඉඳන් මං කොළඹ .. සිරිපා යන අය පාර දෙපැත්තෙ රෙනවා  හුජ්ජ කරනවා ඒ මදිවට පොලිතීන්  ප්ලාස්ටික් බෝතල් හලනවා දෙයියෝ උනත් මටත් නාහයක් තියෙනවා.පිරිසිදුව ඉන්න මාත් ආසෛ,මම සමන් . . ඊයෙ ඉඳන් මං කොළඹ . . සිරිපා යන අය පාර දෙපැත්තෙ රෙනවා හුජ්ජ කරනවා ඒ මදිවට පොලිතීන් ප්ලාස්ටික් බෝතල් හලනවා දෙයියෝ උනත් මටත් නාහයක් තියෙනවා . පිරිසිදුව ඉන්න මාත් ආසෛ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,['හුජ්ජ'],1
1.16529e+18,"@USER කෙටි කලොත් "" දැන් මට කලින් ගෑණි ගහන්නෙ ""","@USER කෙටි කලොත් "" දැන් මට කලින් ගෑණි ගහන්නෙ """,[],NOT,[],0
1.3051e+18,@USER තමුසෙ මහ තිරිසනෙක් ඕයි. මම පාර කපාගෙනම ආවෙ මූට මුගෙ මේ ට්ටිට් එකෙම්ම දමල අරින්න. තමුසෙ මට චාන්ස් නැති කලා,@USER තමුසෙ මහ තිරිසනෙක් ඕයි . මම පාර කපාගෙනම ආවෙ මූට මුගෙ මේ ට්ටිට් එකෙම්ම දමල අරින්න . තමුසෙ මට චාන්ස් නැති කලා,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",OFF,"['තමුසෙ', 'තමුසෙ']",1
1.18726e+18,@USER කොළඹ වාරායට පැමිනිනෞවකාවක් අදික වර්ෂව හෙතුවෙන් යාපනය ජාත්‍යාන්තර ගුවන් තොටුපලට හරවා යැවෙි... සත්‍යයේ සටහන බුද්ධියේ විමසුමට,@USER කොළඹ වාරායට පැමිනිනෞවකාවක් අදික වර්ෂව හෙතුවෙන් යාපනය ජාත්‍යාන්තර ගුවන් තොටුපලට හරවා යැවෙි . . . සත්‍යයේ සටහන බුද්ධියේ විමසුමට,[],NOT,[],0
1.40702e+18,@USER තෝ තමා මේකේ නාකිම,@USER තෝ තමා මේකේ නාකිම,"[0, 1, 0, 0, 1]",OFF,"['තෝ', 'නාකිම']",1
1.18718e+18,@USER  @USER පලයන් බන් බොරු නොකියා. උබ නිදා ගනි කොට්ට නැතිව. මන් උබේ රූම් මේට්. මන් දැකලා තියෙනවා උබ රුවිතෙට නිදන් ඉන්න හැටි.,@USER @USER පලයන් බන් බොරු නොකියා . උබ නිදා ගනි කොට්ට නැතිව. මන් උබේ රූම් මේට් . මන් දැකලා තියෙනවා උබ රුවිතෙට නිදන් ඉන්න හැටි .,[],NOT,[],0
1.35623e+18,සීයේ රයිස් කන මට ඔයාව ගැලපෙන් නෑ ඩාලින්!,සීයේ රයිස් කන මට ඔයාව ගැලපෙන් නෑ ඩාලින් !,[],NOT,[],0
9.73451e+17,"@USER අපේ මැඩම් කොයි වෙලෙත් ""යා පකෝ"" ගාගෙනම තමා පන්තියෙ ඉන්නෙ....","@USER අපේ මැඩම් කොයි වෙලෙත් "" යා පකෝ "" ගාගෙනම තමා පන්තියෙ ඉන්නෙ . . . .","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,['පකෝ'],1
9.57248e+17,"@USER කටපුරා කිව්ව හැකි මේ නම් ""වේස නිරූපණය"" කියල..","@USER කටපුරා කිව්ව හැකි මේ නම් "" වේස නිරූපණය "" කියල . .","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",OFF,['වේස'],1
1.06778e+18,දැන් ඉන්න හුජ්ජ කොල්ලො කෙල්ලෙක් නිසා යාලුවට පිහියෙන් ඇන්නට අපි ඔය කාලේ බොක්කෙන් ලව් කරේ කෙල්ලන්ව බෙදාගෙන..  විලියම් ටෙල් එකේ වාරා බීබීසී රොබින් හුඩ් එකේ මැරියන් රොබින්සන් අන්දරය එකේ ජොආනා සක්වල ඳගකාරයෝ එකේ ලුසී රිදී ඉර එකේ පැන්චා....  #මතක,දැන් ඉන්න හුජ්ජ කොල්ලො කෙල්ලෙක් නිසා යාලුවට පිහියෙන් ඇන්නට අපි ඔය කාලේ බොක්කෙන් ලව් කරේ කෙල්ලන්ව බෙදාගෙන . . විලියම් ටෙල් එකේ වාරා බීබීසී රොබින් හුඩ් එකේ මැරියන් රොබින්සන් අන්දරය එකේ ජොආනා සක්වල ඳගකාරයෝ එකේ ලුසී රිදී ඉර එකේ පැන්චා . . . . # මතක,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,['හුජ්ජ'],1
1.32183e+18,"@USER ඈ පකෝ, මම වැල එවනවා WA එකේ?","@USER ඈ පකෝ , මම වැල එවනවා WA එකේ ?","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",OFF,['පකෝ'],1
1.39499e+18,@USER දැන් ඔය චයිනීස් වැක්සීන් ගහන එවුන් කොරෝනා වලින් බේරෙනවාද කියලත් සමීක්ෂණයක් කරන්න ඕනේ. මොකද චයිනීස් බඩුනේ,@USER දැන් ඔය චයිනීස් වැක්සීන් ගහන එවුන් කොරෝනා වලින් බේරෙනවාද කියලත් සමීක්ෂණයක් කරන්න ඕනේ . මොකද චයිනීස් බඩුනේ,[],NOT,[],0
9.67935e+17,"@USER මේ කොමඩි නාට්‍යයේ දෙවන කොටස ඉදිරියේදී විකාශ වනු ඇති බවත් ජනතාව මීට ප්‍රතිචාර දක්‌වමින් සිනහසෙයිද, හඬාවැටෙයිද, ගල් ගහයිද යන්න තමා නොදන්නා බව ඇමැතිවරයා ප්‍රකාශ කළේය. ජනතා අසහනය මෙන්ම ඇමැතිවරයා තුළත් අප්‍රසන්නභාවයක්‌ ගොඩනැඟෙන බව පැහැදිලිය URL","@USER මේ කොමඩි නාට්‍යයේ දෙවන කොටස ඉදිරියේදී විකාශ වනු ඇති බවත් ජනතාව මීට ප්‍රතිචාර දක්වමින් සිනහසෙයිද , හඬාවැටෙයිද , ගල් ගහයිද යන්න තමා නොදන්නා බව ඇමැතිවරයා ප්‍රකාශ කළේය . ජනතා අසහනය මෙන්ම ඇමැතිවරයා තුළත් අප්‍රසන්නභාවයක් ගොඩනැඟෙන බව පැහැදිලිය URL",[],NOT,[],0
9.45583e+17,රාජිතගෙයි පුතා චතුරගෙයි සක්කිලි ගති - අහන්න  වීඩියෝව VIDEO-->URL #lka  @USER  @USER  @USER  @USER  @USER  #Colombo #PCelectionslk  @USER  @USER,රාජිතගෙයි පුතා චතුරගෙයි සක්කිලි ගති - අහන්න වීඩියෝව VIDEO - - >URL # lka @USER @USER @USER @USER @USER # Colombo # PCelectionslk @USER @USER,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,['සක්කිලි'],1
7.14184e+17,සංහිඳියාව රෙද්ද පල්ලෙන් බේරෙයි.. නාගදීප බුදු පිළිම වහන්සේගේ ඉදිකිරීම් නතර කරන්නැයි යාපනය දිසාපති ලිඛිතව දන්වයි..... URL,සංහිඳියාව රෙද්ද පල්ලෙන් බේරෙයි . . නාගදීප බුදු පිළිම වහන්සේගේ ඉදිකිරීම් නතර කරන්නැයි යාපනය දිසාපති ලිඛිතව දන්වයි. . . . . URL,[],NOT,[],0
1.45029e+18,@USER බඩු මිල ඉහල යනවා  කියන්නේ දැන්  සාමාන්‍ය දෙයක් බවට පත්වෙලා... ජනතාව    ආර්ථික  වශයෙන්ද පීඩාවට පත් වෙලා..,@USER බඩු මිල ඉහල යනවා කියන්නේ දැන් සාමාන්‍ය දෙයක් බවට පත්වෙලා . . . ජනතාව ආර්ථික වශයෙන්ද පීඩාවට පත් වෙලා . .,[],NOT,[],0
7.72746e+17,@USER නොදකින් අහන එකාට වමනේ යයි බං,@USER නොදකින් අහන එකාට වමනේ යයි බං,"[0, 1, 0, 0, 0, 0, 0]",OFF,['නොදකින්'],1
1.41715e+18,අන්න හරකා පැලේ කන්න යනවා,අන්න හරකා පැලේ කන්න යනවා,[],NOT,[],0
9.68498e+17,"@USER ඒ වගේමයි රටේ ""සමහරක්"" මිනිස්සු හොරු පරද්දන්න අනිත් හොරු ටිකට චන්දෙ දෙනවා.විදුහල්පති පරාද කරල.කසිප්පු විකුනන එකාව යැව්වා සභාවට.","@USER ඒ වගේමයි රටේ "" සමහරක් "" මිනිස්සු හොරු පරද්දන්න අනිත් හොරු ටිකට චන්දෙ දෙනවා . විදුහල්පති පරාද කරල . කසිප්පු විකුනන එකාව යැව්වා සභාවට .",[],NOT,[],0
